t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
165,0.5142552351083162,0.20338992664663244,0.059830509204937404,-0.328277,-0.405611,1.416261,1.0395877528391106,100
166,0.4908925962569531,0.19123436967090465,0.05829646006919478,-0.327815,-0.402647,1.416261,1.0114233581498047,100
167,0.5695681289554956,0.22817876333603068,0.058473876265496015,-0.327353,-0.399683,1.416261,1.0948414978553884,100
168,0.6221450190409212,0.2527964276793942,0.0582765184927949,-0.326891,-0.396718,1.416261,1.1500166769228743,100
169,0.6372835391993011,0.25907571372954286,0.058896769602198806,-0.32643,-0.393754,1.416261,1.164014785457745,100
170,0.6516802003826931,0.2653355760259244,0.059771644982734476,-0.325968,-0.39079,1.416261,1.177411047691871,100
171,0.6808818504518835,0.2781139858968206,0.06089466822263808,-0.325506,-0.387826,1.416261,1.2067694768900232,105
172,0.6868350398625586,0.2803686303539073,0.0614413838419423,-0.325044,-0.384861,1.416261,1.2109622836463445,165
173,0.6842034628579061,0.2780834173949542,0.06090287719528582,-0.324583,-0.381897,1.416261,1.2054975234276442,100
174,0.6916284439412679,0.27985663893259766,0.0606138942289441,-0.324121,-0.378933,1.416261,1.2106819240543476,134
175,0.6901713343967741,0.278436729677745,0.06136824974744912,-0.323659,-0.375969,1.416261,1.206689191953809,100
176,0.6966344156442957,0.2804276782977168,0.06163135382429635,-0.323197,-0.373004,1.416261,1.2112097566226996,143
177,0.6951257797837578,0.278766513818029,0.06213065636013571,-0.322736,-0.37004,1.416261,1.2070594414183848,100
178,0.6988474953573139,0.27969454026734797,0.063225472815475,-0.322274,-0.367076,1.416261,1.2087188424271684,114
179,0.7061025049908959,0.28193729445802473,0.0630935204123147,-0.321812,-0.364112,1.416261,1.214079042089266,183
180,0.6897036040160407,0.273135472390535,0.06272758876529283,-0.32135,-0.361147,1.416261,1.1935424772397816,100
181,0.6924010240595095,0.2733356387508823,0.06333380988726296,-0.320888,-0.358183,1.416261,1.1939725446463334,100
182,0.6943820304196506,0.27347372226769096,0.06295058279807203,-0.320427,-0.355219,1.416261,1.1937721337230283,100
183,0.6413247880213141,0.25904359671385724,0.06219124655841478,-0.320536,-0.354175,1.436671,1.1407073344590608,130
184,0.5613277405776075,0.23428238917888602,0.06539172291647805,-0.320575,-0.35391,1.468076,1.0600578901768813,150
185,0.5388956363213194,0.22917403172770354,0.04887135651993346,-0.32057,-0.353856,1.497049,1.0385591932642153,130
186,0.38324573376849935,0.1784262459060875,-0.025019126923907196,-0.320571,-0.353863,1.525311,0.8824340406171046,1368
187,0.20805951163779093,0.08624833921346836,-0.2763090359353329,-0.320573,-0.353868,1.553575,0.687862431306685,5000
188,0.14808558743947559,0.013092319773203095,0.18105348047526648,-0.320575,-0.353873,1.581839,0.5952363330101444,5000
189,0.08147873227629578,-0.011584376852851509,-2.931868905359163,-0.320575,-0.353876,1.610102,0.5280253392726612,5000
190,0.07943921095232166,-0.01630860118181176,-1.0623363222804347,-0.320575,-0.35388,1.638362,0.5234174416886361,5000
191,0.06931233808106689,-0.031186566155377595,-2.877214772504445,-0.320575,-0.353882,1.66662,0.5061071817511674,5000
192,0.0717874732669699,-0.04012988243467792,-2.8727673293871607,-0.320577,-0.353899,1.695045,0.5023952020270374,5000
193,0.06624266825401871,-0.04507990371478363,-0.7653989564699557,-0.320578,-0.353915,1.723448,0.49498418771308683,5000
194,0.043926344979119354,-0.01926969762439795,2.986725863876006,-0.320579,-0.353927,1.751817,0.4948329582310195,5000
195,0.06639954458761614,-0.023842765437902588,-1.9185486190821406,-0.32058,-0.353937,1.780159,0.5086407097553004,5000
196,0.055819170803928696,-0.019319597309787096,2.968052703267973,-0.320581,-0.353945,1.808479,0.5036380135641211,5000
197,0.019097516908148596,-0.020388253396392303,2.554311981855637,-0.320581,-0.353951,1.836781,0.4760731044394989,5000
198,0.03767692105120174,-0.027311042043605686,1.7640142828695937,-0.320582,-0.353956,1.86507,0.4848158238662449,5000
199,0.033623061453001916,-0.007729678365049057,1.4829411614519081,-0.320583,-0.35396,1.893347,0.4953154243403787,5000
200,0.03594169519099795,-0.029196292008233322,2.3032815273364458,-0.320584,-0.353964,1.921615,0.4822702929744375,5000
201,0.04901985018836909,-0.02260989237395736,2.4447179321960717,-0.320585,-0.353967,1.949877,0.496392262285648,5000
202,0.05188249797244917,-0.020964443782742904,2.7299907270288992,-0.320586,-0.35397,1.978132,0.49962534208486375,5000
203,0.042682630245379924,-0.02681779809640227,2.506048238996148,-0.320586,-0.353972,2.006383,0.48887009475272114,5000
204,0.022618267350677623,-0.016109403837418417,1.7184333548381447,-0.320587,-0.353974,2.034631,0.4816039253134825,5000
205,0.02338763455345013,-0.0014454725245097082,1.95419803890057,-0.320588,-0.353975,2.062875,0.4925406632030914,4899
206,0.01326544400511123,-0.019578344835620792,2.736525389057215,-0.320588,-0.353977,2.091116,0.4725257481342358,5000
207,0.05442205242557747,-0.028572718736070334,3.0779472316513314,-0.320589,-0.353978,2.119356,0.4965097043520866,4724
208,0.05363587381461329,-0.03340128623799447,3.0746710551945866,-0.32059,-0.35398,2.147594,0.4927633472059511,5000
209,0.040270733719216655,-0.007357367465473657,2.0540422145012545,-0.32059,-0.353981,2.175831,0.5003682761444831,5000
210,0.05559396637300408,-0.014970936424044888,3.068045727808706,-0.320591,-0.353982,2.204067,0.5064026363990994,4593
211,0.054850357221393926,-0.016021703145538774,-1.7026147971143955,-0.320592,-0.353983,2.232302,0.505148296807488,4429
212,0.04457380168753181,-0.03869888687762754,-2.565186908603179,-0.320592,-0.353984,2.260537,0.4824424994532354,5000
213,0.0511435974032584,-0.03799049786799551,-2.4582195137353455,-0.320593,-0.353985,2.28877,0.4878940696776357,4309
214,0.06529216748252095,-0.03229221573399048,0.802377471256489,-0.320593,-0.353986,2.317004,0.5023885481561051,5000
215,0.05604142382096607,-0.018012522328458097,-2.8420376970770698,-0.320594,-0.353987,2.345237,0.5047108995489042,4221
216,0.04471371916818511,-0.01880546362511528,2.0495027799456667,-0.320594,-0.353988,2.373469,0.49577924762394254,5000
217,0.04862135733150327,-0.012016745690146768,1.8092297190438,-0.320595,-0.353989,2.401702,0.5032551452681902,4166
218,0.031195355270280774,-0.0450950410528082,2.639884528290918,-0.320595,-0.35399,2.429934,0.468158680069245,5000
219,0.03320979269301338,-0.03382631135758742,-2.721563293246817,-0.320595,-0.353991,2.458166,0.47716166986257313,5000
220,0.044493763164612184,-0.03253266059981708,2.776301893323524,-0.320596,-0.353991,2.486398,0.48644218478408696,2633
221,0.03311151815554311,-0.029149844208406977,2.4154463848582792,-0.320596,-0.353992,2.51463,0.480241017176879,4823
222,0.05135782559138419,-0.01783945731937258,2.0823257021104333,-0.320596,-0.353993,2.542861,0.5013470381171133,5000
223,0.04220853073149394,-0.008979143600891571,1.8194023921954854,-0.320597,-0.353994,2.571093,0.5006626651403702,3681
224,0.06925537950987869,-0.006442899654919446,1.386110759201552,-0.320597,-0.353995,2.599324,0.5222809016839419,4964
225,0.049184920227035474,-0.0007516209414275319,1.3261370279715476,-0.320597,-0.353996,2.627556,0.511390516008334,5000
226,0.047204333762383505,-0.01863441477786462,2.383148086442033,-0.320598,-0.353997,2.655787,0.4977415195540048,3725
227,0.03823879176905956,-0.006853984265771127,1.3700207278657375,-0.320598,-0.353998,2.684019,0.4992722812125644,5000
228,0.045599851953531965,-0.031718418461213295,2.1142005540759343,-0.320598,-0.353999,2.71225,0.4878172198809298,5000
229,0.045555821166278106,-0.03417536889885442,1.654702982662469,-0.320598,-0.354,2.740482,0.48616500842167837,4986
230,0.057502969513530976,-0.026740793483788508,1.5840695404810536,-0.320598,-0.354001,2.768713,0.5000595823660471,4932
231,0.05659543906605729,-0.022742762304465383,-3.0521322629831413,-0.320598,-0.354002,2.796944,0.5020035587853,4593
232,0.05185612920776902,-0.01503745114034212,-1.7133698021785806,-0.320598,-0.354003,2.825176,0.503606713296841,4320
233,0.06991658993006114,-0.020657884195355893,-1.4697481656697855,-0.322702,-0.353262,2.834102,0.5145627804348646,1928
234,0.05515814713330139,-0.039134240828252766,2.304278401769252,-0.32557,-0.35235,2.834085,0.49300916199710804,1201
235,0.08708807864030683,-0.05758378604004028,2.8662506078213132,-0.328436,-0.351439,2.834061,0.5089313772025945,733
