t,x_est,y_est,theta_est,x_gt,y_gt,theta_gt,error,n_particles
139,0.34756192006060715,-0.3191177360208991,-1.1871470049178434,-0.340283,-0.482682,1.416263,0.7070246830940261,1500
140,0.33996808477514623,-0.30501519090857476,-1.1738534030744692,-0.339821,-0.479718,1.416262,0.7018791001902435,1500
141,0.3474654563380971,-0.309831718256631,-1.1705009316774329,-0.339359,-0.476753,1.416262,0.7068171956899265,1500
142,0.33685802747319604,-0.29155005178889104,-1.1545884306685856,-0.338897,-0.473789,1.416262,0.6998970577166268,1500
143,0.3357262698039888,-0.29904785470424927,-1.1671180307085067,-0.338436,-0.470825,1.416262,0.6957026330791222,1500
144,0.32924014031633375,-0.2990396973954906,-1.1746642890695578,-0.337974,-0.46786,1.416262,0.6882405129092172,1500
145,0.33169002966807964,-0.2867618483379224,-1.1453526161101653,-0.337512,-0.464896,1.416262,0.692504969296427,1500
146,0.3120094325433573,-0.2598831825611764,-1.1214622801585332,-0.33705,-0.461932,1.416262,0.6797807525974328,1500
147,0.2992722975854431,-0.24014782474911156,-1.1006432607724324,-0.336588,-0.458968,1.416262,0.6724586137021948,1500
148,0.28655646497620085,-0.21412552787265599,-1.0586400856392062,-0.336127,-0.456003,1.416262,0.6680115336410605,1500
149,0.28296150367154055,-0.21251661925695217,-1.063353382391084,-0.335665,-0.453039,1.416262,0.663739230935748,1500
150,0.26945759941414793,-0.17668867373458855,-0.9835622315002575,-0.335203,-0.450075,1.416261,0.6635921366869673,1500
151,0.25733344554492804,-0.14313859816680455,-0.8907026892276262,-0.334741,-0.447111,1.416261,0.6655459188843212,1500
152,0.23016854262305275,-0.12149764106847315,-0.8627597259925113,-0.33428,-0.444146,1.416261,0.6501569970326364,1500
153,0.20170897974383986,-0.07880646284167274,-0.7059141742022872,-0.333818,-0.441182,1.416261,0.6466105288072143,1500
154,0.18969539988214965,-0.048426084002780666,-0.5286815910486747,-0.333356,-0.438218,1.416261,0.6523193272435363,1500
155,0.15573984864089013,-0.009760865600319463,-0.2174057010881912,-0.332894,-0.435254,1.416261,0.6479254937559356,1500
156,0.13927739914744416,0.003113057986240339,-0.053518231691797126,-0.332433,-0.432289,1.416261,0.6419389790022837,1500
157,0.12372967013091912,0.025735066497734348,0.23474070706968325,-0.331971,-0.429325,1.416261,0.6440052522135912,1500
158,0.1183145758427272,0.027190294536183667,0.26411929448329174,-0.331509,-0.426361,1.416261,0.6387879352018053,1500
159,0.10506554493002447,0.031282604152704986,0.39686142144702446,-0.331047,-0.423397,1.416261,0.630021979202157,1500
160,0.10832435337921002,0.019607448594035234,0.24927463070104858,-0.330585,-0.420432,1.416261,0.6215111719049777,1500
161,0.11248396843631414,0.0320956283781314,0.34378591467104475,-0.330124,-0.417468,1.416261,0.6308797584990596,1500
162,0.09511442293059978,0.058259917478267004,0.6704767270386497,-0.329662,-0.414504,1.416261,0.635563317968488,1500
163,0.09637074567091548,0.05431127899042243,0.6433184549751253,-0.3292,-0.41154,1.416261,0.6309737504111494,1500
164,0.10656655521458609,0.05270567632636811,0.5476385147606395,-0.328738,-0.408575,1.416261,0.6342475211955346,1500
