t,x_est,y_est,th_est,used_beams,gt_x,gt_y,gt_th,err_xy,err_th_deg
48.760000,2.989758,3.861668,-1.513071,360,-0.323159,-0.624872,3.098821,5.577138,95.758
48.780000,2.989931,3.858673,-1.513071,360,-0.326156,-0.624744,3.098821,5.576510,95.758
48.800000,2.990104,3.855678,-1.513071,360,-0.329153,-0.624615,3.098821,5.575885,95.758
48.820000,2.990277,3.852683,-1.513071,360,-0.332151,-0.624487,3.098821,5.575265,95.758
48.840000,2.990450,3.849688,-1.513071,360,-0.335148,-0.624359,3.098821,5.574648,95.758
48.860000,2.990624,3.846693,-1.513071,360,-0.338145,-0.624231,3.098821,5.574035,95.758
48.880000,2.990797,3.843698,-1.513071,360,-0.341142,-0.624102,3.098821,5.573424,95.758
48.900000,2.990970,3.840703,-1.513071,360,-0.344140,-0.623974,3.098821,5.572818,95.758
48.920000,2.991143,3.837708,-1.513071,360,-0.347137,-0.623846,3.098821,5.572215,95.758
48.940000,2.991316,3.834713,-1.513071,360,-0.350134,-0.623717,3.098821,5.571614,95.758
48.960000,2.991489,3.831718,-1.513071,360,-0.353131,-0.623589,3.098821,5.571018,95.758
48.980000,2.991662,3.828723,-1.513071,360,-0.356129,-0.623461,3.098821,5.570426,95.758
49.000000,2.991662,3.828723,-1.533071,360,-0.359126,-0.623333,3.098821,5.572126,94.612
49.020000,2.991662,3.828723,-1.553071,360,-0.360019,-0.623302,3.088889,5.572638,94.035
49.040000,2.991662,3.828723,-1.573071,360,-0.360192,-0.623293,3.068892,5.572735,94.035
49.060000,2.991662,3.828723,-1.593071,360,-0.360200,-0.623292,3.050769,5.572739,93.928
49.080000,2.991662,3.828723,-1.613071,360,-0.360197,-0.623291,3.032781,5.572736,93.812
49.100000,2.991662,3.828723,-1.633071,360,-0.360193,-0.623290,3.014777,5.572733,93.698
49.120000,2.991662,3.828723,-1.653071,360,-0.360187,-0.623289,2.996747,5.572729,93.585
49.140000,2.991415,3.825733,-1.653071,360,-0.360181,-0.623288,2.978704,5.570188,94.619
49.160000,2.991169,3.822744,-1.653071,360,-0.362477,-0.622887,2.971108,5.568714,95.054
49.180000,2.990922,3.819754,-1.653071,360,-0.365436,-0.622375,2.971109,5.567553,95.054
49.200000,2.990676,3.816764,-1.653071,360,-0.368395,-0.621864,2.971111,5.566397,95.054
49.220000,2.990429,3.813774,-1.653071,360,-0.371353,-0.621354,2.971114,5.565244,95.054
49.240000,2.990183,3.810784,-1.653071,360,-0.374311,-0.620844,2.971118,5.564094,95.053
49.260000,2.989936,3.807794,-1.653071,360,-0.377269,-0.620334,2.971120,5.562948,95.053
49.280000,2.989690,3.804804,-1.653071,360,-0.380227,-0.619825,2.971122,5.561806,95.053
49.300000,2.989443,3.801815,-1.653071,360,-0.383184,-0.619315,2.971124,5.560665,95.053
49.320000,2.989197,3.798825,-1.653071,360,-0.386142,-0.618806,2.971125,5.559530,95.053
49.340000,2.988950,3.795835,-1.653071,360,-0.389099,-0.618297,2.971126,5.558397,95.053
49.360000,2.988703,3.792845,-1.653071,360,-0.392056,-0.617788,2.971127,5.557267,95.053
49.380000,2.988457,3.789855,-1.653071,360,-0.395013,-0.617279,2.971128,5.556141,95.053
49.400000,2.988210,3.786865,-1.653071,360,-0.397969,-0.616770,2.971128,5.555017,95.053
49.420000,2.987964,3.783875,-1.653071,360,-0.400926,-0.616261,2.971129,5.553897,95.053
49.440000,2.987717,3.780886,-1.653071,360,-0.403883,-0.615752,2.971129,5.552781,95.053
49.460000,2.987471,3.777896,-1.653071,360,-0.406840,-0.615243,2.971129,5.551668,95.053
49.480000,2.987224,3.774906,-1.653071,360,-0.409796,-0.614734,2.971129,5.550557,95.053
49.500000,2.986978,3.771916,-1.653071,360,-0.412753,-0.614226,2.971129,5.549451,95.053
49.520000,2.986731,3.768926,-1.653071,360,-0.415710,-0.613717,2.971129,5.548348,95.053
49.540000,2.986485,3.765936,-1.653071,360,-0.418666,-0.613208,2.971129,5.547248,95.053
49.560000,2.986238,3.762947,-1.653071,360,-0.421623,-0.612699,2.971129,5.546151,95.053
49.580000,2.985991,3.759957,-1.653071,360,-0.424579,-0.612190,2.971129,5.545057,95.053
49.600000,2.985745,3.756967,-1.653071,360,-0.427536,-0.611681,2.971129,5.543967,95.053
49.620000,2.985498,3.753977,-1.653071,360,-0.430492,-0.611172,2.971129,5.542880,95.053
49.640000,2.985498,3.753977,-1.673071,360,-0.433449,-0.610663,2.971129,5.544302,93.907
49.660000,2.985498,3.753977,-1.693071,360,-0.434171,-0.610576,2.958936,5.544679,93.460
49.680000,2.985498,3.753977,-1.713071,360,-0.434341,-0.610544,2.938938,5.544758,93.460
49.700000,2.985498,3.753977,-1.733071,360,-0.434340,-0.610544,2.920919,5.544758,93.346
49.720000,2.985498,3.753977,-1.753071,360,-0.434336,-0.610544,2.902921,5.544755,93.231
49.740000,2.985498,3.753977,-1.773071,360,-0.434331,-0.610543,2.884910,5.544751,93.117
49.760000,2.984896,3.751038,-1.773071,360,-0.434327,-0.610542,2.866892,5.542063,94.150
49.780000,2.984293,3.748099,-1.773071,360,-0.436706,-0.609841,2.860932,5.540296,94.491
49.800000,2.983690,3.745160,-1.773071,360,-0.439591,-0.609008,2.860930,5.538740,94.491
49.820000,2.983088,3.742222,-1.773071,360,-0.442476,-0.608175,2.860931,5.537187,94.491
49.840000,2.982485,3.739283,-1.773071,360,-0.445361,-0.607343,2.860935,5.535638,94.491
49.860000,2.981882,3.736344,-1.773071,360,-0.448245,-0.606511,2.860937,5.534091,94.491
49.880000,2.981279,3.733405,-1.773071,360,-0.451129,-0.605679,2.860939,5.532547,94.491
49.900000,2.980677,3.730466,-1.773071,360,-0.454012,-0.604848,2.860941,5.531007,94.491
49.920000,2.980074,3.727527,-1.773071,360,-0.456896,-0.604016,2.860942,5.529469,94.491
49.940000,2.979471,3.724589,-1.773071,360,-0.459779,-0.603185,2.860943,5.527935,94.491
49.960000,2.978869,3.721650,-1.773071,360,-0.462662,-0.602354,2.860944,5.526404,94.490
49.980000,2.978266,3.718711,-1.773071,360,-0.465545,-0.601523,2.860945,5.524876,94.490
50.000000,2.977663,3.715772,-1.773071,360,-0.468428,-0.600692,2.860945,5.523351,94.490
50.020000,2.977061,3.712833,-1.773071,360,-0.471311,-0.599861,2.860946,5.521829,94.490
50.040000,2.976458,3.709894,-1.773071,360,-0.474194,-0.599030,2.860946,5.520311,94.490
50.060000,2.975855,3.706956,-1.773071,360,-0.477077,-0.598199,2.860946,5.518795,94.490
50.080000,2.975253,3.704017,-1.773071,360,-0.479959,-0.597368,2.860946,5.517282,94.490
50.100000,2.974650,3.701078,-1.773071,360,-0.482842,-0.596537,2.860946,5.515772,94.490
50.120000,2.974047,3.698139,-1.773071,360,-0.485725,-0.595706,2.860947,5.514266,94.490
50.140000,2.973444,3.695200,-1.773071,360,-0.488608,-0.594875,2.860947,5.512763,94.490
50.160000,2.972842,3.692261,-1.773071,360,-0.491490,-0.594044,2.860947,5.511262,94.490
50.180000,2.972239,3.689323,-1.773071,360,-0.494373,-0.593214,2.860947,5.509766,94.490
50.200000,2.971636,3.686384,-1.773071,360,-0.497256,-0.592383,2.860947,5.508272,94.490
50.220000,2.971034,3.683445,-1.773071,360,-0.500138,-0.591552,2.860947,5.506780,94.490
50.240000,2.970431,3.680506,-1.773071,360,-0.503021,-0.590721,2.860947,5.505293,94.490
50.260000,2.969828,3.677567,-1.773071,360,-0.505904,-0.589890,2.860947,5.503808,94.490
50.280000,2.969226,3.674628,-1.773071,360,-0.508786,-0.589059,2.860947,5.502326,94.490
50.300000,2.968623,3.671690,-1.773071,360,-0.511669,-0.588228,2.860947,5.500848,94.490
50.320000,2.968623,3.671690,-1.793071,360,-0.514552,-0.587397,2.860947,5.502029,93.344
50.340000,2.968623,3.671690,-1.813071,360,-0.515159,-0.587289,2.847351,5.502330,92.977
50.360000,2.968623,3.671690,-1.833071,360,-0.515288,-0.587250,2.827789,5.502381,92.952
50.380000,2.968623,3.671690,-1.853071,360,-0.515286,-0.587250,2.809784,5.502380,92.838
50.400000,2.968623,3.671690,-1.873071,360,-0.515281,-0.587250,2.791782,5.502377,92.724
50.420000,2.968623,3.671690,-1.893071,360,-0.515277,-0.587249,2.773773,5.502374,92.610
50.440000,2.968623,3.671690,-1.913071,360,-0.515272,-0.587249,2.755761,5.502371,92.496
50.460000,2.968623,3.671690,-1.933071,360,-0.515268,-0.587248,2.737746,5.502367,92.382
50.480000,2.968623,3.671690,-1.953071,360,-0.515264,-0.587248,2.719732,5.502365,92.268
50.500000,2.968623,3.671690,-1.973071,360,-0.515260,-0.587247,2.701718,5.502361,92.154
50.520000,2.968623,3.671690,-1.993071,360,-0.515257,-0.587246,2.683705,5.502359,92.040
50.540000,2.968623,3.671690,-2.013071,360,-0.515253,-0.587245,2.665694,5.502355,91.927
50.560000,2.968623,3.671690,-2.033071,360,-0.515250,-0.587244,2.647684,5.502353,91.812
50.580000,2.968623,3.671690,-2.053071,360,-0.515247,-0.587244,2.629676,5.502351,91.698
50.600000,2.968623,3.671690,-2.073071,360,-0.515244,-0.587243,2.611669,5.502348,91.584
50.620000,2.968623,3.671690,-2.093071,360,-0.515241,-0.587242,2.593664,5.502345,91.470
50.640000,2.968623,3.671690,-2.113071,360,-0.515238,-0.587241,2.575661,5.502343,91.355
50.660000,2.968623,3.671690,-2.133071,360,-0.515236,-0.587240,2.557659,5.502341,91.241
50.680000,2.968623,3.671690,-2.153071,360,-0.515233,-0.587239,2.539658,5.502338,91.126
50.700000,2.968623,3.671690,-2.173071,360,-0.515231,-0.587238,2.521659,5.502336,91.012
50.720000,2.968623,3.671690,-2.193071,360,-0.515228,-0.587237,2.503660,5.502333,90.897
50.740000,2.968623,3.671690,-2.213071,360,-0.515226,-0.587236,2.485663,5.502331,90.782
50.760000,2.968623,3.671690,-2.233071,360,-0.515224,-0.587235,2.467666,5.502329,90.668
50.780000,2.968623,3.671690,-2.253071,360,-0.515222,-0.587234,2.449671,5.502327,90.553
50.800000,2.968623,3.671690,-2.273071,360,-0.515219,-0.587233,2.431676,5.502325,90.438
50.820000,2.968623,3.671690,-2.293071,360,-0.515217,-0.587232,2.413682,5.502323,90.323
50.840000,2.968623,3.671690,-2.313071,360,-0.515215,-0.587231,2.395688,5.502320,90.208
50.860000,2.968623,3.671690,-2.333071,360,-0.515213,-0.587230,2.377695,5.502318,90.093
50.880000,2.968623,3.671690,-2.353071,360,-0.515211,-0.587230,2.359702,5.502317,89.978
50.900000,2.968623,3.671690,-2.373071,360,-0.515209,-0.587229,2.341710,5.502315,89.863
50.920000,2.968623,3.671690,-2.393071,360,-0.515207,-0.587228,2.323719,5.502313,89.748
50.940000,2.968623,3.671690,-2.413071,360,-0.515205,-0.587227,2.305727,5.502311,89.633
50.960000,2.968623,3.671690,-2.433071,360,-0.515203,-0.587226,2.287737,5.502309,89.518
50.980000,2.968623,3.671690,-2.453071,360,-0.515201,-0.587225,2.269746,5.502307,89.403
51.000000,2.968623,3.671690,-2.473071,360,-0.515199,-0.587225,2.251756,5.502306,89.287
51.020000,2.968623,3.671690,-2.493071,360,-0.515197,-0.587224,2.233766,5.502304,89.172
51.040000,2.968623,3.671690,-2.513071,360,-0.515195,-0.587223,2.215777,5.502302,89.057
51.060000,2.968623,3.671690,-2.533071,360,-0.515193,-0.587223,2.197788,5.502300,88.942
51.080000,2.968623,3.671690,-2.553071,360,-0.515192,-0.587222,2.179799,5.502299,88.827
51.100000,2.968623,3.671690,-2.573071,360,-0.515190,-0.587221,2.161811,5.502297,88.711
51.120000,2.968623,3.671690,-2.593071,360,-0.515188,-0.587221,2.143822,5.502296,88.596
51.140000,2.968623,3.671690,-2.613071,360,-0.515186,-0.587220,2.125834,5.502294,88.481
51.160000,2.968623,3.671690,-2.633071,360,-0.515184,-0.587219,2.107847,5.502292,88.365
51.180000,2.968623,3.671690,-2.653071,360,-0.515182,-0.587219,2.089859,5.502290,88.250
51.200000,2.968623,3.671690,-2.673071,360,-0.515180,-0.587218,2.071872,5.502288,88.135
51.220000,2.968623,3.671690,-2.693071,360,-0.515178,-0.587218,2.053885,5.502287,88.019
51.240000,2.968623,3.671690,-2.713071,360,-0.515176,-0.587217,2.035898,5.502285,87.904
51.260000,2.968623,3.671690,-2.733071,360,-0.515175,-0.587216,2.017912,5.502284,87.789
51.280000,2.968623,3.671690,-2.753071,360,-0.515173,-0.587216,1.999925,5.502282,87.673
51.300000,2.968623,3.671690,-2.773071,360,-0.515171,-0.587216,1.981939,5.502281,87.558
51.320000,2.968623,3.671690,-2.793071,360,-0.515169,-0.587215,1.963953,5.502279,87.443
51.340000,2.968623,3.671690,-2.813071,360,-0.515167,-0.587215,1.945967,5.502278,87.327
51.360000,2.968623,3.671690,-2.833071,360,-0.515165,-0.587214,1.927982,5.502276,87.212
51.380000,2.965765,3.670779,-2.833071,360,-0.515163,-0.587214,1.909997,5.499760,88.242
51.400000,2.962906,3.669868,-2.833071,360,-0.516128,-0.584968,1.908522,5.496117,88.327
51.420000,2.960048,3.668957,-2.833071,360,-0.517123,-0.582134,1.908524,5.492039,88.327
51.440000,2.957189,3.668046,-2.833071,360,-0.518119,-0.579300,1.908537,5.487961,88.326
51.460000,2.954331,3.667135,-2.833071,360,-0.519114,-0.576467,1.908546,5.483883,88.325
51.480000,2.951473,3.666224,-2.833071,360,-0.520110,-0.573635,1.908553,5.479807,88.325
51.500000,2.948614,3.665313,-2.833071,360,-0.521105,-0.570802,1.908558,5.475730,88.325
51.520000,2.945756,3.664402,-2.833071,360,-0.522100,-0.567971,1.908561,5.471655,88.324
51.540000,2.942898,3.663491,-2.833071,360,-0.523095,-0.565139,1.908563,5.467579,88.324
51.560000,2.940039,3.662580,-2.833071,360,-0.524090,-0.562308,1.908564,5.463504,88.324
51.580000,2.937181,3.661669,-2.833071,360,-0.525084,-0.559477,1.908565,5.459428,88.324
51.600000,2.934323,3.660758,-2.833071,360,-0.526079,-0.556646,1.908566,5.455353,88.324
51.620000,2.931464,3.659847,-2.833071,360,-0.527073,-0.553815,1.908567,5.451278,88.324
51.640000,2.928606,3.658936,-2.833071,360,-0.528068,-0.550984,1.908567,5.447203,88.324
51.660000,2.925748,3.658025,-2.833071,360,-0.529062,-0.548153,1.908568,5.443128,88.324
51.680000,2.922889,3.657114,-2.833071,360,-0.530057,-0.545323,1.908569,5.439055,88.324
51.700000,2.920031,3.656203,-2.833071,360,-0.531051,-0.542492,1.908569,5.434980,88.324
51.720000,2.917173,3.655292,-2.833071,360,-0.532045,-0.539662,1.908569,5.430906,88.324
51.740000,2.914314,3.654381,-2.833071,360,-0.533040,-0.536831,1.908569,5.426833,88.324
51.760000,2.911456,3.653471,-2.833071,360,-0.534034,-0.534000,1.908570,5.422759,88.324
51.780000,2.908598,3.652560,-2.833071,360,-0.535028,-0.531170,1.908570,5.418685,88.324
51.800000,2.905739,3.651649,-2.833071,360,-0.536022,-0.528339,1.908570,5.414611,88.324
51.820000,2.902881,3.650738,-2.833071,360,-0.537017,-0.525509,1.908570,5.410539,88.324
51.840000,2.900022,3.649827,-2.833071,360,-0.538011,-0.522678,1.908570,5.406466,88.324
51.860000,2.897164,3.648916,-2.833071,360,-0.539005,-0.519848,1.908570,5.402393,88.324
51.880000,2.894306,3.648005,-2.833071,360,-0.539999,-0.517017,1.908570,5.398320,88.324
51.900000,2.894306,3.648005,-2.853071,360,-0.540993,-0.514187,1.908570,5.396769,87.178
51.920000,2.894306,3.648005,-2.873071,360,-0.541055,-0.513685,1.892752,5.396422,86.938
51.940000,2.894306,3.648005,-2.893071,360,-0.541031,-0.513597,1.873670,5.396338,86.886
51.960000,2.894306,3.648005,-2.913071,360,-0.541029,-0.513600,1.855682,5.396339,86.771
51.980000,2.894306,3.648005,-2.933071,360,-0.541027,-0.513603,1.837693,5.396341,86.655
52.000000,2.894306,3.648005,-2.953071,360,-0.541025,-0.513605,1.819702,5.396341,86.540
52.020000,2.894306,3.648005,-2.973071,360,-0.541023,-0.513606,1.801710,5.396340,86.425
52.040000,2.894306,3.648005,-2.993071,360,-0.541021,-0.513607,1.783719,5.396340,86.310
52.060000,2.891339,3.647561,-2.993071,360,-0.541018,-0.513608,1.765728,5.394108,87.341
52.080000,2.888372,3.647117,-2.993071,360,-0.541501,-0.511284,1.758592,5.390392,87.750
52.100000,2.885405,3.646673,-2.993071,360,-0.542060,-0.508334,1.758595,5.386242,87.750
52.120000,2.882438,3.646229,-2.993071,360,-0.542620,-0.505383,1.758602,5.382091,87.749
52.140000,2.879471,3.645785,-2.993071,360,-0.543179,-0.502433,1.758607,5.377941,87.749
52.160000,2.876504,3.645341,-2.993071,360,-0.543739,-0.499484,1.758611,5.373792,87.749
52.180000,2.873537,3.644897,-2.993071,360,-0.544299,-0.496535,1.758614,5.369643,87.748
52.200000,2.870570,3.644453,-2.993071,360,-0.544859,-0.493587,1.758616,5.365495,87.748
52.220000,2.867603,3.644009,-2.993071,360,-0.545420,-0.490638,1.758618,5.361346,87.748
52.240000,2.864636,3.643566,-2.993071,360,-0.545980,-0.487690,1.758619,5.357198,87.748
52.260000,2.861669,3.643122,-2.993071,360,-0.546540,-0.484742,1.758620,5.353050,87.748
52.280000,2.858702,3.642678,-2.993071,360,-0.547100,-0.481795,1.758620,5.348903,87.748
52.300000,2.858702,3.642678,-3.013071,360,-0.547661,-0.478847,1.758621,5.346988,86.602
52.320000,2.858702,3.642678,-3.033071,360,-0.547741,-0.478188,1.745548,5.346531,86.205
52.340000,2.858702,3.642678,-3.053071,360,-0.547708,-0.478017,1.725547,5.346378,86.205
52.360000,2.858702,3.642678,-3.073071,360,-0.547706,-0.478019,1.707550,5.346378,86.091
52.380000,2.858702,3.642678,-3.093071,360,-0.547705,-0.478022,1.689562,5.346380,85.975
52.400000,2.858702,3.642678,-3.113071,360,-0.547703,-0.478024,1.671573,5.346380,85.860
52.420000,2.858702,3.642678,-3.133071,360,-0.547702,-0.478026,1.653583,5.346381,85.745
52.440000,2.858702,3.642678,3.130114,360,-0.547700,-0.478028,1.635593,5.346381,85.630
52.460000,2.858702,3.642678,3.110114,360,-0.547698,-0.478029,1.617604,5.346381,85.515
52.480000,2.855704,3.642772,3.110114,360,-0.547696,-0.478030,1.599616,5.344543,86.545
52.500000,2.852705,3.642867,3.110114,360,-0.547802,-0.475881,1.590020,5.341117,87.095
52.520000,2.849707,3.642961,3.110114,360,-0.547857,-0.472879,1.590022,5.337001,87.095
52.540000,2.846708,3.643055,3.110114,360,-0.547913,-0.469876,1.590026,5.332884,87.095
52.560000,2.843710,3.643150,3.110114,360,-0.547969,-0.466874,1.590032,5.328769,87.094
52.580000,2.840711,3.643244,3.110114,360,-0.548026,-0.463872,1.590036,5.324654,87.094
52.600000,2.837713,3.643339,3.110114,360,-0.548083,-0.460871,1.590040,5.320540,87.094
52.620000,2.834714,3.643433,3.110114,360,-0.548141,-0.457870,1.590043,5.316427,87.094
52.640000,2.831715,3.643527,3.110114,360,-0.548198,-0.454870,1.590046,5.312314,87.093
52.660000,2.828717,3.643622,3.110114,360,-0.548256,-0.451869,1.590048,5.308200,87.093
52.680000,2.825718,3.643716,3.110114,360,-0.548314,-0.448869,1.590050,5.304088,87.093
52.700000,2.822720,3.643811,3.110114,360,-0.548372,-0.445869,1.590051,5.299976,87.093
52.720000,2.819721,3.643905,3.110114,360,-0.548429,-0.442869,1.590052,5.295863,87.093
52.740000,2.816723,3.644000,3.110114,360,-0.548487,-0.439870,1.590052,5.291751,87.093
52.760000,2.813724,3.644094,3.110114,360,-0.548545,-0.436870,1.590053,5.287639,87.093
52.780000,2.810726,3.644188,3.110114,360,-0.548603,-0.433870,1.590053,5.283526,87.093
52.800000,2.807727,3.644283,3.110114,360,-0.548661,-0.430871,1.590054,5.279415,87.093
52.820000,2.804729,3.644377,3.110114,360,-0.548719,-0.427871,1.590054,5.275303,87.093
52.840000,2.801730,3.644472,3.110114,360,-0.548777,-0.424872,1.590054,5.271191,87.093
52.860000,2.798732,3.644566,3.110114,360,-0.548835,-0.421872,1.590054,5.267079,87.093
52.880000,2.795733,3.644661,3.110114,360,-0.548892,-0.418872,1.590054,5.262966,87.093
52.900000,2.792735,3.644755,3.110114,360,-0.548950,-0.415873,1.590054,5.258855,87.093
52.920000,2.789736,3.644849,3.110114,360,-0.549008,-0.412873,1.590054,5.254743,87.093
52.940000,2.786738,3.644944,3.110114,360,-0.549066,-0.409874,1.590054,5.250632,87.093
52.960000,2.783739,3.645038,3.110114,360,-0.549124,-0.406874,1.590054,5.246520,87.093
52.980000,2.780741,3.645133,3.110114,360,-0.549181,-0.403875,1.590054,5.242408,87.093
53.000000,2.777742,3.645227,3.110114,360,-0.549239,-0.400876,1.590054,5.238297,87.093
53.020000,2.774744,3.645321,3.110114,360,-0.549297,-0.397876,1.590054,5.234185,87.093
53.040000,2.771745,3.645416,3.110114,360,-0.549355,-0.394877,1.590054,5.230074,87.093
53.060000,2.768747,3.645510,3.110114,360,-0.549413,-0.391877,1.590054,5.225962,87.093
53.080000,2.765748,3.645605,3.110114,360,-0.549470,-0.388878,1.590054,5.221850,87.093
53.100000,2.762750,3.645699,3.110114,360,-0.549528,-0.385878,1.590054,5.217739,87.093
53.120000,2.759751,3.645794,3.110114,360,-0.549586,-0.382879,1.590054,5.213628,87.093
53.140000,2.756753,3.645888,3.110114,360,-0.549644,-0.379879,1.590054,5.209516,87.093
53.160000,2.753754,3.645982,3.110114,360,-0.549701,-0.376880,1.590054,5.205405,87.093
53.180000,2.750756,3.646077,3.110114,360,-0.549759,-0.373881,1.590054,5.201294,87.093
53.200000,2.747757,3.646171,3.110114,360,-0.549817,-0.370881,1.590054,5.197182,87.093
53.220000,2.744759,3.646266,3.110114,360,-0.549875,-0.367882,1.590054,5.193072,87.093
53.240000,2.741760,3.646360,3.110114,360,-0.549933,-0.364882,1.590054,5.188960,87.093
53.260000,2.738762,3.646454,3.110114,360,-0.549990,-0.361883,1.590054,5.184849,87.093
53.280000,2.735763,3.646549,3.110114,360,-0.550048,-0.358883,1.590054,5.180737,87.093
53.300000,2.732765,3.646643,3.110114,360,-0.550106,-0.355884,1.590054,5.176627,87.093
53.320000,2.729766,3.646738,3.110114,360,-0.550164,-0.352884,1.590054,5.172515,87.093
53.340000,2.726767,3.646832,3.110114,360,-0.550221,-0.349885,1.590054,5.168404,87.093
53.360000,2.723769,3.646927,3.110114,360,-0.550279,-0.346886,1.590054,5.164294,87.093
53.380000,2.720770,3.647021,3.110114,360,-0.550337,-0.343886,1.590054,5.160182,87.093
53.400000,2.717772,3.647115,3.110114,360,-0.550395,-0.340887,1.590054,5.156072,87.093
53.420000,2.714773,3.647210,3.110114,360,-0.550452,-0.337887,1.590054,5.151960,87.093
53.440000,2.711775,3.647304,3.110114,360,-0.550510,-0.334888,1.590054,5.147850,87.093
53.460000,2.711775,3.647304,3.090114,360,-0.550568,-0.331888,1.590054,5.145566,85.947
53.480000,2.711775,3.647304,3.070114,360,-0.550553,-0.330964,1.580549,5.144842,85.346
53.500000,2.711775,3.647304,3.050114,360,-0.550551,-0.330791,1.560552,5.144707,85.346
53.520000,2.711775,3.647304,3.030114,360,-0.550550,-0.330777,1.542365,5.144696,85.242
53.540000,2.711775,3.647304,3.010114,360,-0.550549,-0.330780,1.524376,5.144697,85.127
53.560000,2.708801,3.647698,3.010114,360,-0.550548,-0.330783,1.506387,5.143118,86.157
53.580000,2.705827,3.648091,3.010114,360,-0.550394,-0.328594,1.497300,5.139747,86.678
53.600000,2.702853,3.648484,3.010114,360,-0.550171,-0.325600,1.497302,5.135709,86.678
53.620000,2.699879,3.648877,3.010114,360,-0.549949,-0.322605,1.497306,5.131671,86.678
53.640000,2.696904,3.649271,3.010114,360,-0.549727,-0.319612,1.497308,5.127636,86.677
53.660000,2.693930,3.649664,3.010114,360,-0.549505,-0.316618,1.497310,5.123599,86.677
53.680000,2.690956,3.650057,3.010114,360,-0.549284,-0.313625,1.497312,5.119564,86.677
53.700000,2.687982,3.650451,3.010114,360,-0.549063,-0.310632,1.497313,5.115529,86.677
53.720000,2.685008,3.650844,3.010114,360,-0.548842,-0.307640,1.497315,5.111495,86.677
53.740000,2.682034,3.651237,3.010114,360,-0.548622,-0.304647,1.497316,5.107461,86.677
53.760000,2.679060,3.651631,3.010114,360,-0.548401,-0.301655,1.497316,5.103427,86.677
53.780000,2.676086,3.652024,3.010114,360,-0.548181,-0.298662,1.497317,5.099394,86.677
53.800000,2.673112,3.652417,3.010114,360,-0.547961,-0.295670,1.497317,5.095361,86.677
53.820000,2.670137,3.652810,3.010114,360,-0.547740,-0.292678,1.497318,5.091327,86.677
53.840000,2.667163,3.653204,3.010114,360,-0.547520,-0.289686,1.497318,5.087295,86.677
53.860000,2.664189,3.653597,3.010114,360,-0.547300,-0.286694,1.497318,5.083262,86.677
53.880000,2.661215,3.653990,3.010114,360,-0.547080,-0.283702,1.497318,5.079230,86.677
53.900000,2.658241,3.654384,3.010114,360,-0.546860,-0.280710,1.497318,5.075198,86.677
53.920000,2.658241,3.654384,2.990114,360,-0.546639,-0.277718,1.497319,5.072739,85.531
53.940000,2.658241,3.654384,2.970114,360,-0.546591,-0.276869,1.486783,5.072050,84.989
53.960000,2.658241,3.654384,2.950114,360,-0.546576,-0.276696,1.466785,5.071907,84.988
53.980000,2.658241,3.654384,2.930114,360,-0.546575,-0.276695,1.448740,5.071905,84.876
54.000000,2.658241,3.654384,2.910114,360,-0.546575,-0.276698,1.430751,5.071908,84.761
54.020000,2.658241,3.654384,2.890114,360,-0.546574,-0.276701,1.412754,5.071909,84.647
54.040000,2.658241,3.654384,2.870114,360,-0.546573,-0.276706,1.394737,5.071913,84.533
54.060000,2.658241,3.654384,2.850114,360,-0.546572,-0.276711,1.376709,5.071916,84.420
54.080000,2.658241,3.654384,2.830114,360,-0.546571,-0.276717,1.358676,5.071920,84.307
54.100000,2.658241,3.654384,2.810114,360,-0.546570,-0.276722,1.340642,5.071923,84.195
54.120000,2.655404,3.655360,2.810114,360,-0.546569,-0.276727,1.322609,5.070892,85.228
54.140000,2.652568,3.656336,2.810114,360,-0.545940,-0.274363,1.316272,5.067627,85.591
54.160000,2.649731,3.657313,2.810114,360,-0.545183,-0.271456,1.316272,5.063862,85.591
54.180000,2.646894,3.658289,2.810114,360,-0.544426,-0.268550,1.316275,5.060098,85.591
54.200000,2.644058,3.659265,2.810114,360,-0.543669,-0.265645,1.316281,5.056335,85.590
54.220000,2.641221,3.660242,2.810114,360,-0.542913,-0.262739,1.316285,5.052572,85.590
54.240000,2.638384,3.661218,2.810114,360,-0.542157,-0.259835,1.316289,5.048812,85.590
54.260000,2.635548,3.662194,2.810114,360,-0.541401,-0.256930,1.316292,5.045051,85.590
54.280000,2.632711,3.663171,2.810114,360,-0.540645,-0.254026,1.316294,5.041291,85.590
54.300000,2.629874,3.664147,2.810114,360,-0.539890,-0.251121,1.316296,5.037532,85.589
54.320000,2.627037,3.665123,2.810114,360,-0.539134,-0.248217,1.316298,5.033773,85.589
54.340000,2.624201,3.666100,2.810114,360,-0.538379,-0.245314,1.316299,5.030017,85.589
54.360000,2.621364,3.667076,2.810114,360,-0.537624,-0.242410,1.316300,5.026260,85.589
54.380000,2.618527,3.668052,2.810114,360,-0.536868,-0.239506,1.316301,5.022502,85.589
54.400000,2.615691,3.669029,2.810114,360,-0.536113,-0.236602,1.316301,5.018747,85.589
54.420000,2.612854,3.670005,2.810114,360,-0.535358,-0.233699,1.316302,5.014992,85.589
54.440000,2.610017,3.670981,2.810114,360,-0.534603,-0.230795,1.316302,5.011237,85.589
54.460000,2.607181,3.671958,2.810114,360,-0.533847,-0.227892,1.316302,5.007482,85.589
