timestamp,range_0,range_32,range_64,range_96,range_128,range_160,range_192,range_224,range_256,range_288,range_320,range_352,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
55.460,0.284073,0.221688,0.231269,0.378669,0.950416,1.079628,1.476729,1.272752,0.988032,0.608477,0.562918,0.339958,-0.399543,-0.018105,0.840617,0.150000,0.000000,-0.510665,-0.179363,0.738295
55.480,0.287543,0.223056,0.236772,0.386234,0.944023,1.084172,1.477321,1.277714,0.993219,0.602642,0.559284,0.347341,-0.397537,-0.015868,0.839322,0.150000,0.000000,-0.508444,-0.177342,0.738304
55.500,0.282834,0.228398,0.238093,0.383561,0.943633,1.076386,1.465456,1.277990,0.985271,0.603604,0.557785,0.344841,-0.395531,-0.013630,0.840617,0.150000,0.000000,-0.506224,-0.175321,0.738310
55.520,0.303915,0.237490,0.246180,0.382900,0.933776,1.075232,1.463944,1.268362,0.996979,0.618313,0.568843,0.353202,-0.393526,-0.011392,0.839322,0.150000,0.000000,-0.504004,-0.173300,0.738315
55.540,0.301546,0.228871,0.247031,0.384067,0.941063,1.072822,1.458819,1.291022,1.007081,0.613640,0.568265,0.349731,-0.391520,-0.009155,0.840617,0.150000,0.000000,-0.501784,-0.171280,0.738318
55.560,0.299598,0.226796,0.244731,0.394020,0.928203,1.071956,1.462872,1.270568,0.995338,0.620114,0.562063,0.358508,-0.389514,-0.006917,0.839322,0.150000,0.000000,-0.499565,-0.169260,0.738320
55.580,0.294809,0.237390,0.247834,0.399105,0.935554,1.067066,1.455131,1.269117,0.999712,0.612479,0.566006,0.358677,-0.387576,-0.004758,0.839322,0.150000,0.000000,-0.497345,-0.167240,0.738322
55.600,0.307437,0.230511,0.253632,0.405747,0.937416,1.066901,1.450719,1.255161,1.007295,0.622375,0.578378,0.369421,-0.385500,-0.002445,0.839322,0.150000,0.000000,-0.495126,-0.165220,0.738324
55.620,0.310670,0.240312,0.250139,0.410083,0.926908,1.065830,1.459707,1.255835,1.003554,0.617064,0.564048,0.370096,-0.383561,-0.000286,0.839322,0.150000,0.000000,-0.492907,-0.163201,0.738325
55.640,0.314252,0.234857,0.257464,0.407099,0.936054,1.062326,1.446131,1.245819,1.018440,0.624038,0.572138,0.374960,-0.381556,0.001952,0.840617,0.150000,0.000000,-0.490688,-0.161181,0.738325
55.660,0.312456,0.245487,0.252419,0.409901,0.929188,1.061564,1.455065,1.246539,1.024871,0.623334,0.580385,0.381532,-0.379550,0.004190,0.839322,0.150000,0.000000,-0.488469,-0.159161,0.738326
55.680,0.329579,0.245870,0.266811,0.419087,0.935542,1.060240,1.442839,1.250004,1.014510,0.622921,0.581317,0.369061,-0.377544,0.006427,0.840617,0.150000,0.000000,-0.486250,-0.157142,0.738326
55.700,0.322353,0.240479,0.271185,0.423703,0.922406,1.055995,1.444728,1.238081,1.019001,0.625298,0.591469,0.381536,-0.375538,0.008665,0.839322,0.150000,0.000000,-0.484031,-0.155122,0.738327
55.720,0.342982,0.246357,0.262642,0.429665,0.910777,1.046643,1.443530,1.222103,1.036487,0.635144,0.584181,0.382161,-0.373533,0.010902,0.840617,0.150000,0.000000,-0.481812,-0.153103,0.738327
55.740,0.335306,0.252776,0.270008,0.424704,0.923392,1.051831,1.433896,1.242869,1.027925,0.628191,0.586028,0.394908,-0.371527,0.013140,0.839322,0.150000,0.000000,-0.479593,-0.151084,0.738328
55.760,0.333054,0.256277,0.283642,0.430320,0.916611,1.050246,1.440457,1.228951,1.032597,0.644784,0.592229,0.394456,-0.369521,0.015378,0.840617,0.150000,0.000000,-0.477375,-0.149064,0.738328
55.780,0.324345,0.258509,0.272308,0.443139,0.917688,1.045843,1.423790,1.225058,1.033934,0.633577,0.587481,0.394816,-0.367515,0.017615,0.839322,0.150000,0.000000,-0.475156,-0.147045,0.738328
55.800,0.338913,0.256720,0.279881,0.433928,0.917054,1.041021,1.428465,1.246630,1.053868,0.647690,0.595120,0.393367,-0.365509,0.019853,0.840617,0.150000,0.000000,-0.472937,-0.145026,0.738328
55.820,0.340403,0.268291,0.275520,0.432089,0.918421,1.045097,1.428375,1.235173,1.041387,0.651027,0.598095,0.399648,-0.363504,0.022090,0.839322,0.150000,0.000000,-0.470718,-0.143007,0.738328
55.840,0.344096,0.275658,0.279738,0.441924,0.917105,1.045697,1.427320,1.228799,1.051280,0.649763,0.599521,0.406061,-0.361498,0.024328,0.840617,0.150000,0.000000,-0.468499,-0.140988,0.738328
55.860,0.344305,0.260939,0.272161,0.452191,0.911208,1.043190,1.422726,1.232596,1.056918,0.643109,0.597679,0.410547,-0.359492,0.026565,0.839322,0.150000,0.000000,-0.466281,-0.138968,0.738328
55.880,0.351713,0.254837,0.287237,0.453150,0.898805,1.029625,1.418612,1.228884,1.055140,0.661332,0.591703,0.406565,-0.357554,0.028725,0.839322,0.150000,0.000000,-0.464062,-0.136949,0.738328
55.900,0.351823,0.267026,0.294944,0.462395,0.905859,1.038166,1.423799,1.223698,1.070692,0.649915,0.605134,0.407986,-0.355478,0.031038,0.839322,0.150000,0.000000,-0.461843,-0.134930,0.738328
55.920,0.360213,0.268751,0.289519,0.464111,0.906563,1.024744,1.418961,1.231390,1.074835,0.649600,0.597425,0.417929,-0.353540,0.033197,0.839322,0.150000,0.000000,-0.459624,-0.132911,0.738329
55.940,0.355377,0.277712,0.292112,0.465887,0.898239,1.031415,1.416859,1.208452,1.075536,0.658247,0.607388,0.430160,-0.351534,0.035435,0.840617,0.150000,0.000000,-0.457405,-0.130892,0.738329
55.960,0.360975,0.271473,0.288137,0.473549,0.887870,1.023833,1.409798,1.221648,1.073570,0.654305,0.597769,0.424253,-0.349528,0.037672,0.839322,0.150000,0.000000,-0.455187,-0.128872,0.738329
55.980,0.371768,0.281156,0.298379,0.470896,0.898651,1.021436,1.410855,1.215779,1.083023,0.651995,0.608962,0.423958,-0.347522,0.039910,0.840617,0.150000,0.000000,-0.452968,-0.126853,0.738329
56.000,0.365127,0.276009,0.297493,0.479176,0.883647,1.021520,1.406633,1.222093,1.074492,0.668718,0.607358,0.435401,-0.345517,0.042147,0.839322,0.150000,0.000000,-0.450749,-0.124834,0.738329
56.020,0.382686,0.284184,0.307730,0.475013,0.893156,1.023744,1.405835,1.230154,1.067666,0.662139,0.619190,0.435130,-0.343511,0.044385,0.840617,0.000000,-1.000000,-0.448530,-0.122815,0.738329
56.040,0.373428,0.281978,0.314661,0.492685,0.893304,1.027863,1.391831,1.214065,1.046108,0.656844,0.619303,0.433892,-0.343511,0.044385,0.819893,0.000000,-1.000000,-0.448271,-0.122581,0.720784
56.060,0.360989,0.277873,0.307180,0.506779,0.894396,1.036880,1.379369,1.216156,1.038477,0.653265,0.621654,0.418532,-0.343511,0.044385,0.799169,0.000000,-1.000000,-0.448256,-0.122569,0.702545
56.080,0.356089,0.279711,0.306013,0.519744,0.888581,1.051857,1.360450,1.236008,1.003499,0.653359,0.623956,0.406948,-0.343511,0.044385,0.781036,0.000000,-1.000000,-0.448259,-0.122572,0.684556
56.100,0.354393,0.281686,0.309353,0.541634,0.897103,1.060692,1.355343,1.209671,0.990277,0.642775,0.628395,0.392541,-0.343511,0.044385,0.760312,0.000000,-1.000000,-0.448260,-0.122575,0.666564
56.120,0.344213,0.275846,0.320603,0.551322,0.893089,1.066971,1.335911,1.230342,0.970967,0.645419,0.627444,0.389360,-0.343511,0.044385,0.739588,0.000000,-1.000000,-0.448261,-0.122578,0.648569
56.140,0.347197,0.277679,0.326703,0.564360,0.891413,1.086279,1.333223,1.227996,0.933302,0.637449,0.633129,0.391600,-0.343511,0.044385,0.718864,0.000000,-1.000000,-0.448262,-0.122581,0.630573
56.160,0.329818,0.278471,0.316769,0.586385,0.888932,1.101563,1.322034,1.243254,0.928429,0.634300,0.637424,0.383583,-0.343511,0.044385,0.700730,0.000000,-1.000000,-0.448262,-0.122584,0.612576
56.180,0.338216,0.276262,0.326425,0.617767,0.887772,1.113850,1.312916,1.242411,0.907394,0.633057,0.651278,0.373309,-0.343511,0.044385,0.680006,0.000000,-1.000000,-0.448263,-0.122587,0.594580
56.200,0.336850,0.283795,0.326964,0.617060,0.899069,1.125710,1.302916,1.237838,0.884826,0.625648,0.643139,0.365848,-0.343511,0.044385,0.659282,0.000000,-1.000000,-0.448263,-0.122589,0.576584
56.220,0.319654,0.284021,0.326808,0.633638,0.897367,1.144017,1.297491,1.246693,0.870041,0.638078,0.651586,0.356889,-0.343428,0.044448,0.639854,0.000000,-1.000000,-0.448263,-0.122592,0.558589
56.240,0.316615,0.280390,0.328136,0.686254,0.882678,1.156978,1.287045,1.237736,0.860104,0.631624,0.649623,0.351898,-0.343512,0.044387,0.620425,0.000000,-1.000000,-0.448262,-0.122594,0.540595
56.260,0.316665,0.271788,0.341741,0.702387,0.888852,1.175402,1.279368,1.262398,0.847194,0.632042,0.658400,0.352930,-0.343512,0.044387,0.599701,0.000000,-1.000000,-0.448262,-0.122597,0.522601
56.280,0.311080,0.281447,0.339512,0.741596,0.891629,1.197636,1.275985,1.259498,0.822050,0.627906,0.655042,0.346524,-0.343512,0.044387,0.578977,0.000000,-1.000000,-0.448262,-0.122599,0.504609
56.300,0.307854,0.273624,0.349816,0.759963,0.900340,1.206299,1.269888,1.272545,0.820667,0.628797,0.670418,0.335077,-0.343512,0.044387,0.560843,0.000000,-1.000000,-0.448262,-0.122601,0.486617
56.320,0.292352,0.277897,0.351709,0.791075,0.914375,1.231241,1.266847,1.290902,0.803793,0.619196,0.669893,0.334848,-0.343512,0.044387,0.540119,0.000000,-1.000000,-0.448261,-0.122604,0.468626
56.340,0.303388,0.276745,0.354713,0.863668,0.903467,1.254683,1.252829,1.280335,0.797597,0.626598,0.651531,0.325052,-0.343512,0.044387,0.519395,0.000000,-1.000000,-0.448261,-0.122606,0.450636
56.360,0.302327,0.279784,0.360932,0.877755,0.905851,1.288429,1.249735,1.296198,0.792152,0.612641,0.635661,0.319475,-0.343422,0.044437,0.499967,0.000000,-1.000000,-0.448261,-0.122608,0.432647
56.380,0.283633,0.278038,0.362939,0.934512,0.899520,1.293414,1.243045,1.293465,0.774180,0.621366,0.602894,0.322037,-0.343513,0.044388,0.480538,0.000000,-1.000000,-0.448260,-0.122610,0.414658
56.400,0.292507,0.286152,0.368246,0.913093,0.921884,1.324199,1.247123,1.315100,0.760996,0.626718,0.588038,0.314397,-0.343513,0.044388,0.459814,0.000000,-1.000000,-0.448260,-0.122612,0.396670
56.420,0.288175,0.288152,0.374440,0.909780,0.917238,1.361213,1.240847,1.330242,0.748179,0.619118,0.557675,0.310486,-0.343513,0.044388,0.439090,0.000000,-1.000000,-0.448259,-0.122614,0.378683
56.440,0.292364,0.277854,0.378314,0.897572,0.916480,1.382881,1.238846,1.343915,0.744000,0.623361,0.540192,0.306589,-0.343513,0.044388,0.420956,0.000000,-1.000000,-0.448259,-0.122616,0.360696
56.460,0.292340,0.280505,0.388721,0.904898,0.929002,1.405887,1.227147,1.370727,0.737082,0.611363,0.522112,0.305772,-0.343513,0.044388,0.400232,0.000000,-1.000000,-0.448259,-0.122618,0.342709
56.480,0.288392,0.282060,0.395950,0.900597,0.940435,1.452176,1.223359,1.359475,0.726655,0.616810,0.513098,0.299416,-0.343513,0.044388,0.379508,0.000000,-1.000000,-0.448258,-0.122620,0.324723
56.500,0.283658,0.279393,0.411039,0.899514,0.934753,1.488400,1.230603,1.326437,0.716084,0.622428,0.505215,0.305541,-0.343513,0.044388,0.358784,0.000000,-1.000000,-0.448258,-0.122622,0.306737
56.520,0.278827,0.283450,0.411438,0.892737,0.957354,1.521039,1.220639,1.272346,0.713800,0.613570,0.485197,0.297707,-0.343513,0.044388,0.340651,0.150000,0.000000,-0.448258,-0.122624,0.288752
56.540,0.285530,0.296064,0.411397,0.894010,0.951488,1.498046,1.226727,1.296700,0.718458,0.628206,0.489199,0.305935,-0.340680,0.045391,0.339356,0.150000,0.000000,-0.445969,-0.121839,0.285271
56.560,0.286827,0.286099,0.428206,0.894068,0.940419,1.505194,1.224004,1.276574,0.709569,0.624989,0.498082,0.307844,-0.337847,0.046393,0.340651,0.150000,0.000000,-0.443087,-0.120994,0.285273
56.580,0.290719,0.295960,0.427978,0.891292,0.950621,1.498840,1.223375,1.297466,0.724635,0.621793,0.502173,0.304309,-0.335014,0.047395,0.339356,0.150000,0.000000,-0.440205,-0.120149,0.285286
56.600,0.289320,0.294277,0.427676,0.897874,0.955076,1.496136,1.216185,1.293424,0.720441,0.619809,0.512794,0.305672,-0.332181,0.048397,0.340651,0.150000,0.000000,-0.437323,-0.119304,0.285295
56.620,0.293083,0.295454,0.436957,0.891036,0.947693,1.508297,1.224337,1.285994,0.724090,0.623061,0.514240,0.309348,-0.329348,0.049399,0.339356,0.150000,0.000000,-0.434442,-0.118459,0.285302
56.640,0.293071,0.302078,0.443011,0.892616,0.932882,1.506045,1.213102,1.302062,0.713088,0.628011,0.510401,0.320007,-0.326515,0.050401,0.340651,0.150000,0.000000,-0.431562,-0.117613,0.285307
56.660,0.306382,0.312787,0.433294,0.888053,0.954841,1.487498,1.214949,1.294653,0.719510,0.621922,0.520229,0.320386,-0.323682,0.051403,0.339356,0.150000,0.000000,-0.428682,-0.116768,0.285310
56.680,0.312890,0.302836,0.443073,0.887882,0.938657,1.483864,1.207570,1.293305,0.728595,0.610888,0.527429,0.323967,-0.320946,0.052369,0.339356,0.150000,0.000000,-0.425802,-0.115923,0.285312
56.700,0.314513,0.307111,0.457838,0.887151,0.937283,1.478103,1.207961,1.290739,0.724273,0.621347,0.525214,0.328576,-0.318015,0.053404,0.339356,0.150000,0.000000,-0.422922,-0.115078,0.285313
56.720,0.308292,0.310774,0.464108,0.882036,0.943549,1.477495,1.196983,1.294053,0.723509,0.627419,0.540489,0.321337,-0.315279,0.054370,0.339356,0.150000,0.000000,-0.420043,-0.114234,0.285314
56.740,0.318375,0.316483,0.458520,0.886150,0.938242,1.471022,1.197203,1.316644,0.725737,0.629412,0.544459,0.331440,-0.312446,0.055372,0.340651,0.150000,0.000000,-0.417163,-0.113389,0.285315
56.760,0.312760,0.317493,0.459014,0.877724,0.939590,1.461871,1.187890,1.298658,0.731688,0.629776,0.560325,0.335010,-0.309613,0.056374,0.339356,0.150000,0.000000,-0.414284,-0.112544,0.285316
56.780,0.322164,0.318378,0.466548,0.882423,0.940965,1.470362,1.192727,1.302691,0.732540,0.633408,0.550485,0.334500,-0.306780,0.057376,0.340651,0.150000,0.000000,-0.411405,-0.111699,0.285317
56.800,0.334653,0.334221,0.475357,0.888988,0.938491,1.460449,1.190914,1.304412,0.732354,0.632539,0.543662,0.341184,-0.303947,0.058378,0.339356,0.150000,0.000000,-0.408526,-0.110855,0.285317
56.820,0.339818,0.333528,0.478666,0.884818,0.932080,1.460140,1.180686,1.302726,0.729959,0.636758,0.555240,0.346452,-0.301114,0.059380,0.340651,0.150000,0.000000,-0.405647,-0.110010,0.285318
56.840,0.327183,0.330651,0.490182,0.875950,0.936764,1.449273,1.185604,1.302263,0.729351,0.632637,0.566016,0.348791,-0.298281,0.060383,0.339356,0.150000,0.000000,-0.402769,-0.109166,0.285318
56.860,0.328627,0.335211,0.494483,0.870099,0.940551,1.452824,1.177508,1.317839,0.733499,0.632565,0.570045,0.355057,-0.295448,0.061385,0.340651,0.150000,0.000000,-0.399890,-0.108321,0.285319
56.880,0.350392,0.338385,0.492343,0.873420,0.931771,1.454402,1.176305,1.326015,0.731421,0.639908,0.571766,0.357942,-0.292615,0.062387,0.339356,0.150000,0.000000,-0.397011,-0.107477,0.285319
56.900,0.324773,0.341097,0.493568,0.872622,0.940812,1.454305,1.176275,1.331402,0.729748,0.633927,0.577223,0.352424,-0.289783,0.063389,0.340651,0.150000,0.000000,-0.394132,-0.106632,0.285319
56.920,0.336594,0.341485,0.493571,0.870896,0.932290,1.433438,1.164785,1.321314,0.739478,0.636552,0.601374,0.360207,-0.286950,0.064391,0.339356,0.000000,-1.000000,-0.391253,-0.105788,0.285319
56.940,0.337488,0.334138,0.513839,0.875125,0.950397,1.430559,1.169812,1.279354,0.737866,0.639927,0.565428,0.355387,-0.287048,0.064357,0.319927,0.000000,-1.000000,-0.390718,-0.105706,0.270671
56.960,0.352246,0.343790,0.518426,0.875698,0.951474,1.402704,1.166551,1.223749,0.718372,0.639129,0.557998,0.354533,-0.286949,0.064389,0.300498,0.000000,-1.000000,-0.390608,-0.105740,0.251344
56.980,0.329740,0.338624,0.531022,0.865941,0.952035,1.391868,1.168208,1.204687,0.716607,0.632811,0.540334,0.353788,-0.286949,0.064389,0.279774,0.000000,-1.000000,-0.390611,-0.105742,0.233357
57.000,0.345934,0.358967,0.538809,0.871817,0.958939,1.376309,1.170705,1.174893,0.711591,0.642050,0.534130,0.349958,-0.286949,0.064389,0.259050,0.000000,-1.000000,-0.390614,-0.105744,0.215368
57.020,0.336914,0.345601,0.556966,0.861108,0.965374,1.361018,1.164199,1.140087,0.702413,0.638722,0.515560,0.347053,-0.287049,0.064364,0.239621,0.000000,-1.000000,-0.390616,-0.105746,0.197378
57.040,0.335771,0.354628,0.570505,0.864435,0.971860,1.345524,1.170447,1.106966,0.701419,0.651581,0.504639,0.338168,-0.286948,0.064387,0.220193,0.000000,-1.000000,-0.390617,-0.105748,0.179387
57.060,0.339946,0.366664,0.580274,0.861261,0.992516,1.330954,1.172124,1.068790,0.699248,0.638734,0.498239,0.341662,-0.286948,0.064387,0.199469,0.000000,-1.000000,-0.390619,-0.105750,0.161396
57.080,0.340884,0.349550,0.609140,0.858680,0.992364,1.316874,1.178520,1.071458,0.690827,0.654970,0.502464,0.341300,-0.287050,0.064368,0.180040,0.000000,-1.000000,-0.390620,-0.105752,0.143406
57.100,0.331793,0.355181,0.620587,0.860168,1.004198,1.306315,1.167140,1.042805,0.676364,0.648622,0.475652,0.332812,-0.286948,0.064385,0.160611,0.000000,-1.000000,-0.390620,-0.105754,0.125416
57.120,0.327272,0.362765,0.635312,0.851669,1.017953,1.293282,1.176023,1.013090,0.682064,0.656898,0.476064,0.340501,-0.286948,0.064385,0.139887,0.000000,-1.000000,-0.390621,-0.105756,0.107427
57.140,0.340473,0.367372,0.666641,0.855415,1.020900,1.281030,1.177036,0.994918,0.674411,0.658710,0.457495,0.337589,-0.286948,0.064385,0.119163,0.000000,-1.000000,-0.390622,-0.105758,0.089439
57.160,0.324551,0.373985,0.679040,0.858382,1.029227,1.270409,1.185124,0.965895,0.673021,0.660760,0.463862,0.331210,-0.287051,0.064374,0.099734,0.000000,-1.000000,-0.390622,-0.105760,0.071451
57.180,0.330400,0.372896,0.698173,0.857209,1.042202,1.269247,1.190051,0.956238,0.675242,0.664506,0.435681,0.336998,-0.286948,0.064383,0.080306,0.000000,-1.000000,-0.390622,-0.105762,0.053464
57.200,0.318150,0.385058,0.720696,0.859353,1.059376,1.261428,1.194986,0.924562,0.674120,0.664741,0.447769,0.331461,-0.286948,0.064383,0.059582,0.150000,0.000000,-0.390623,-0.105764,0.035478
57.220,0.330657,0.387550,0.731959,0.850577,1.073815,1.246532,1.190646,0.952821,0.672374,0.673209,0.438052,0.335162,-0.284052,0.064556,0.059582,0.150000,0.000000,-0.388462,-0.105634,0.026017
57.240,0.337179,0.384058,0.746411,0.856853,1.080394,1.252728,1.182832,0.947679,0.669953,0.675721,0.447737,0.340577,-0.280949,0.064741,0.059582,0.150000,0.000000,-0.385460,-0.105558,0.026019
57.260,0.332620,0.391532,0.741533,0.856687,1.071330,1.235183,1.178949,0.925729,0.673050,0.672773,0.460822,0.340622,-0.278052,0.064914,0.059582,0.150000,0.000000,-0.382458,-0.105482,0.026024
57.280,0.334028,0.400699,0.759791,0.855175,1.069487,1.244813,1.179003,0.922987,0.664056,0.674918,0.446670,0.342147,-0.274949,0.065099,0.059582,0.150000,0.000000,-0.379456,-0.105405,0.026032
57.300,0.339096,0.402837,0.757253,0.853016,1.062942,1.238791,1.177864,0.921327,0.671922,0.674291,0.452302,0.347691,-0.272053,0.065272,0.059582,0.150000,0.000000,-0.376454,-0.105328,0.026038
57.320,0.343646,0.416546,0.785609,0.858769,1.079715,1.245234,1.172830,0.924248,0.670810,0.676357,0.461528,0.352961,-0.269054,0.065453,0.060877,0.150000,0.000000,-0.373453,-0.105250,0.026043
57.340,0.345749,0.406720,0.773361,0.862446,1.073292,1.246823,1.170835,0.933468,0.672435,0.676634,0.465388,0.350932,-0.266054,0.065633,0.059582,0.150000,0.000000,-0.370453,-0.105172,0.026047
57.360,0.342889,0.414029,0.781719,0.857588,1.087563,1.223789,1.164368,0.935806,0.665243,0.668173,0.457641,0.366765,-0.263055,0.065814,0.060877,0.150000,0.000000,-0.367453,-0.105094,0.026050
57.380,0.347193,0.418842,0.782436,0.861144,1.064605,1.224414,1.165389,0.919610,0.662697,0.670023,0.465027,0.356062,-0.260055,0.065995,0.059582,0.150000,0.000000,-0.364453,-0.105016,0.026053
57.400,0.365725,0.419379,0.803064,0.851596,1.072606,1.216182,1.163097,0.931117,0.663290,0.669012,0.482335,0.365413,-0.257055,0.066176,0.060877,0.150000,0.000000,-0.361453,-0.104937,0.026055
57.420,0.353043,0.430527,0.806707,0.857583,1.073833,1.220850,1.157926,0.950133,0.662386,0.672787,0.485107,0.374774,-0.254056,0.066357,0.059582,0.150000,0.000000,-0.358454,-0.104859,0.026057
57.440,0.379388,0.436335,0.820095,0.861691,1.102542,1.214743,1.164210,0.935799,0.664417,0.671571,0.479812,0.364648,-0.251056,0.066538,0.060877,0.150000,0.000000,-0.355454,-0.104781,0.026058
57.460,0.356314,0.427161,0.812060,0.849222,1.076709,1.215093,1.154868,0.946235,0.659437,0.671118,0.481110,0.370245,-0.248057,0.066719,0.059582,0.150000,0.000000,-0.352455,-0.104702,0.026059
57.480,0.365681,0.440349,0.819233,0.860247,1.056003,1.210503,1.155840,0.937373,0.667536,0.675773,0.486731,0.376561,-0.245057,0.066900,0.060877,0.150000,0.000000,-0.349456,-0.104624,0.026060
57.500,0.372497,0.439155,0.846967,0.862329,1.086773,1.201313,1.141935,0.955770,0.667365,0.672952,0.487030,0.378385,-0.242058,0.067080,0.059582,0.150000,0.000000,-0.346456,-0.104545,0.026061
57.520,0.374064,0.435047,0.831087,0.850156,1.071902,1.199870,1.143762,0.914855,0.664144,0.673689,0.493167,0.387254,-0.239162,0.067253,0.059582,0.150000,0.000000,-0.343457,-0.104467,0.026061
57.540,0.382284,0.439217,0.862783,0.855391,1.074347,1.199797,1.150140,0.936896,0.672518,0.671863,0.492872,0.383688,-0.236058,0.067438,0.059582,0.150000,0.000000,-0.340458,-0.104389,0.026061
57.560,0.383024,0.458704,0.844299,0.854569,1.067148,1.194773,1.144917,0.922385,0.673398,0.672520,0.503235,0.381209,-0.233162,0.067611,0.059582,0.150000,0.000000,-0.337459,-0.104310,0.026062
57.580,0.391475,0.445085,0.865967,0.858596,1.065831,1.191370,1.138234,0.929149,0.673730,0.659432,0.512333,0.391403,-0.230059,0.067796,0.059582,0.150000,0.000000,-0.334460,-0.104232,0.026062
57.600,0.385934,0.446435,0.858583,0.862149,1.066293,1.194713,1.136583,0.929425,0.670990,0.682176,0.518789,0.393017,-0.227163,0.067969,0.059582,0.150000,0.000000,-0.331461,-0.104154,0.026062
57.620,0.392458,0.465317,0.873041,0.854277,1.062045,1.189626,1.139561,0.928624,0.671303,0.671700,0.520301,0.389826,-0.224163,0.068150,0.060877,0.150000,0.000000,-0.328462,-0.104076,0.026062
57.640,0.396085,0.460435,0.873240,0.852367,1.068585,1.188874,1.116492,0.928042,0.669805,0.680415,0.516042,0.394585,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.325463,-0.103998,0.026062
57.660,0.393898,0.459044,0.873404,0.861753,1.068427,1.181297,1.127253,0.953220,0.667432,0.675025,0.522781,0.393052,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103998,0.025798
57.680,0.389692,0.460133,0.878419,0.853039,1.053558,1.191141,1.129135,0.932601,0.670373,0.671950,0.529139,0.398275,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324953,-0.103997,0.025798
57.700,0.396812,0.462453,0.873881,0.864345,1.068456,1.185888,1.121675,0.921828,0.669666,0.673311,0.525213,0.403771,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.720,0.393227,0.452856,0.894865,0.847950,1.061423,1.190968,1.133672,0.944875,0.670004,0.675415,0.524994,0.403063,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.740,0.391114,0.461968,0.898078,0.861464,1.067398,1.181136,1.126684,0.935007,0.666444,0.677141,0.522971,0.398761,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.760,0.388694,0.451431,0.898833,0.862186,1.081930,1.188907,1.131802,0.933592,0.667938,0.676779,0.521956,0.402574,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.780,0.394177,0.461278,0.875201,0.851306,1.073442,1.178479,1.124969,0.946347,0.670469,0.678949,0.517073,0.400627,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.800,0.393936,0.465007,0.894821,0.857234,1.058698,1.191693,1.132049,0.928467,0.675351,0.674197,0.529800,0.399070,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.820,0.388430,0.463382,0.890638,0.850338,1.071306,1.183398,1.127930,0.941031,0.668831,0.672629,0.523828,0.403011,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.840,0.403029,0.473627,0.883420,0.857709,1.068208,1.189431,1.124592,0.912165,0.665133,0.675960,0.525177,0.402846,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.860,0.392289,0.459947,0.890696,0.850965,1.075568,1.188694,1.119795,0.923018,0.673849,0.672885,0.532481,0.400767,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.880,0.391046,0.458430,0.875393,0.854013,1.057647,1.186459,1.124675,0.913338,0.662538,0.665771,0.514204,0.402028,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.900,0.396473,0.471487,0.879568,0.859007,1.077116,1.184345,1.117246,0.913695,0.673075,0.676091,0.515893,0.400082,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
57.920,0.382067,0.460554,0.878518,0.857130,1.068786,1.185995,1.123252,0.938761,0.663084,0.679533,0.518665,0.406625,-0.221164,0.068331,0.059582,0.000000,0.000000,-0.324954,-0.103997,0.025798
