timestamp,range_0,range_4,range_8,range_12,range_16,range_20,range_24,range_28,range_32,range_36,range_40,range_44,range_48,range_52,range_56,range_60,range_64,range_68,range_72,range_76,range_80,range_84,range_88,range_92,range_96,range_100,range_104,range_108,range_112,range_116,range_120,range_124,range_128,range_132,range_136,range_140,range_144,range_148,range_152,range_156,range_160,range_164,range_168,range_172,range_176,range_180,range_184,range_188,range_192,range_196,range_200,range_204,range_208,range_212,range_216,range_220,range_224,range_228,range_232,range_236,range_240,range_244,range_248,range_252,range_256,range_260,range_264,range_268,range_272,range_276,range_280,range_284,range_288,range_292,range_296,range_300,range_304,range_308,range_312,range_316,range_320,range_324,range_328,range_332,range_336,range_340,range_344,range_348,range_352,range_356,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
0.500,0.257250,0.255294,0.264772,0.273953,0.274096,0.277158,0.286147,0.297647,0.309187,0.328340,0.340791,0.363608,0.398658,0.420878,0.477708,0.517416,0.609554,0.711835,0.866762,1.086445,1.316734,1.306848,1.299138,1.297958,1.307041,1.319405,1.336346,1.367748,1.399077,1.449705,1.513378,1.577384,1.664560,1.767185,1.711092,1.602542,1.524032,1.452242,1.386119,1.347462,1.307595,1.281390,1.266587,1.251754,1.237530,1.235891,1.236924,1.254244,0.930521,0.706397,0.574268,0.489665,0.426192,0.372160,0.335805,0.306885,0.278454,0.272876,0.242388,0.245229,0.221349,0.226098,0.215426,0.198231,0.205312,0.201441,0.201762,0.198763,0.196912,0.199926,0.200673,0.200156,0.207808,0.208446,0.220566,0.236728,0.242638,0.259003,0.275210,0.289951,0.311203,0.321988,0.304508,0.282857,0.280352,0.269443,0.265851,0.267935,0.264705,0.257097,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.520,0.264556,0.272007,0.270464,0.269876,0.283527,0.273441,0.291182,0.292180,0.306887,0.326661,0.338618,0.377698,0.399917,0.415783,0.471776,0.539024,0.606906,0.694932,0.876114,1.092397,1.314430,1.305997,1.297503,1.302098,1.312835,1.320068,1.343721,1.370279,1.403974,1.462062,1.516330,1.573033,1.652430,1.762223,1.711189,1.592813,1.526664,1.447886,1.393455,1.346867,1.311642,1.286770,1.269636,1.253835,1.248095,1.243198,1.253638,1.259938,0.925178,0.718511,0.570690,0.494699,0.415261,0.369861,0.331545,0.303728,0.292548,0.273496,0.238127,0.239217,0.239264,0.223450,0.219614,0.206968,0.211264,0.199138,0.200910,0.197128,0.201052,0.205720,0.201336,0.207532,0.210339,0.213344,0.232925,0.239681,0.238286,0.246873,0.270249,0.289381,0.305729,0.324621,0.300151,0.290195,0.279756,0.273489,0.271230,0.270984,0.266786,0.267661,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.540,0.264596,0.257293,0.255284,0.263907,0.274864,0.278748,0.277917,0.293721,0.311561,0.328113,0.337767,0.362545,0.390312,0.427272,0.480000,0.530752,0.618213,0.713194,0.877020,1.090302,1.314398,1.306689,1.296738,1.300823,1.310460,1.322772,1.338428,1.371276,1.404496,1.447393,1.511970,1.576616,1.657354,1.767200,1.705378,1.595791,1.529806,1.453396,1.401090,1.348356,1.316219,1.287064,1.267463,1.246856,1.242915,1.243238,1.238924,1.244756,0.918534,0.709524,0.571781,0.474695,0.420850,0.367227,0.335988,0.304259,0.277391,0.265870,0.248780,0.247521,0.234605,0.216254,0.216502,0.208313,0.209170,0.199105,0.201603,0.196364,0.199777,0.203346,0.204041,0.202239,0.211335,0.213866,0.218253,0.235320,0.241871,0.251800,0.275226,0.282901,0.309438,0.327764,0.305662,0.297831,0.281246,0.278068,0.271525,0.268812,0.259807,0.262481,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.560,0.262552,0.253792,0.265131,0.258328,0.272175,0.279337,0.282707,0.299669,0.320316,0.308584,0.344057,0.350463,0.398850,0.435428,0.472101,0.529826,0.615522,0.691209,0.872748,1.093057,1.312036,1.310567,1.298865,1.303293,1.309685,1.314177,1.340686,1.372010,1.404920,1.451957,1.514631,1.588966,1.667615,1.769627,1.705282,1.599537,1.516262,1.453482,1.396543,1.354788,1.315546,1.284305,1.267147,1.250611,1.247179,1.241193,1.235421,1.258856,0.913123,0.704475,0.599953,0.478579,0.426825,0.375947,0.320375,0.310417,0.265308,0.273087,0.258113,0.238170,0.230064,0.231949,0.215890,0.203283,0.210849,0.196741,0.205482,0.198490,0.202247,0.202569,0.195444,0.204497,0.212070,0.214290,0.222818,0.237982,0.254222,0.262061,0.277656,0.285683,0.313186,0.314218,0.305749,0.293283,0.287679,0.277396,0.268767,0.268494,0.263563,0.266747,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.580,0.273866,0.260840,0.268659,0.265972,0.271073,0.280345,0.286598,0.298890,0.307411,0.316691,0.338026,0.387028,0.387337,0.436606,0.476853,0.521309,0.605998,0.711370,0.874372,1.078610,1.320392,1.307843,1.300573,1.303176,1.311248,1.328431,1.343553,1.368191,1.411544,1.461156,1.511084,1.579239,1.652474,1.753957,1.710835,1.614885,1.527209,1.460277,1.402355,1.346716,1.323675,1.285894,1.264151,1.243271,1.244162,1.252509,1.242470,1.255328,0.921274,0.703373,0.601184,0.482469,0.427436,0.365878,0.328483,0.303284,0.301880,0.262642,0.260217,0.243307,0.233078,0.221901,0.216208,0.204905,0.196604,0.205100,0.202759,0.200199,0.202130,0.204132,0.209699,0.207364,0.208251,0.220915,0.232017,0.234434,0.244493,0.246918,0.261978,0.292907,0.328535,0.325163,0.312544,0.299095,0.279606,0.285525,0.270354,0.265498,0.256222,0.263730,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.600,0.260435,0.266626,0.256072,0.262658,0.271462,0.276230,0.287599,0.297725,0.300054,0.330458,0.339219,0.365819,0.385464,0.429672,0.478291,0.533155,0.608933,0.693105,0.868223,1.089127,1.318017,1.306340,1.298324,1.303498,1.308755,1.321712,1.344410,1.368424,1.415572,1.450049,1.508585,1.575705,1.666045,1.759093,1.707494,1.603511,1.521181,1.453514,1.398659,1.344162,1.320636,1.290573,1.264358,1.245398,1.240239,1.239076,1.248257,1.245544,0.919327,0.703734,0.571941,0.483470,0.425520,0.362525,0.335250,0.304329,0.280667,0.259382,0.253548,0.245812,0.233393,0.220562,0.214914,0.210406,0.208680,0.202724,0.201255,0.197949,0.202452,0.201640,0.202981,0.208222,0.208484,0.224944,0.220910,0.231934,0.240958,0.260491,0.267117,0.288447,0.317161,0.319134,0.305780,0.295398,0.277053,0.282485,0.275035,0.265705,0.258349,0.259807,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.620,0.267467,0.257851,0.264081,0.263442,0.268851,0.276941,0.289662,0.302707,0.297947,0.339227,0.340814,0.343380,0.399484,0.431964,0.477363,0.515539,0.610292,0.689839,0.869376,1.086351,1.320940,1.306973,1.303090,1.302471,1.302550,1.330474,1.338926,1.367661,1.400199,1.457271,1.504220,1.583367,1.655588,1.758441,1.704566,1.596207,1.515835,1.459216,1.396415,1.354220,1.306145,1.280488,1.262045,1.252979,1.240049,1.246109,1.239481,1.253554,0.917543,0.701494,0.597103,0.493181,0.429861,0.359638,0.344021,0.305927,0.258221,0.273067,0.254703,0.244884,0.226557,0.225839,0.214521,0.200417,0.205218,0.205647,0.201887,0.202715,0.201425,0.195434,0.211743,0.202738,0.207722,0.209568,0.228134,0.227568,0.248622,0.250033,0.266467,0.282562,0.308809,0.313790,0.311482,0.293154,0.287111,0.267993,0.264950,0.263393,0.265930,0.259616,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.640,0.264383,0.255075,0.263004,0.274468,0.267144,0.275945,0.286392,0.287998,0.297406,0.317827,0.337101,0.380016,0.396536,0.436566,0.472318,0.534677,0.609075,0.714260,0.880482,1.085504,1.319475,1.308956,1.303464,1.295472,1.304329,1.324357,1.336916,1.374306,1.415924,1.461967,1.508339,1.578956,1.659132,1.756588,1.708812,1.606174,1.526730,1.445848,1.393791,1.343509,1.310728,1.284494,1.267575,1.248487,1.238997,1.243025,1.236705,1.251292,0.894355,0.699781,0.571397,0.482543,0.410549,0.360376,0.329287,0.302210,0.294869,0.270877,0.260442,0.239685,0.234917,0.225618,0.220271,0.211731,0.204371,0.204183,0.203873,0.203090,0.194425,0.197213,0.205624,0.200727,0.214366,0.225295,0.232828,0.231690,0.244209,0.253576,0.264611,0.288000,0.314428,0.324685,0.298114,0.290530,0.276396,0.272576,0.268955,0.268923,0.261437,0.258564,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.660,0.259453,0.265650,0.261018,0.268594,0.263523,0.282388,0.290711,0.302782,0.303254,0.329420,0.349900,0.368024,0.399290,0.424450,0.471543,0.512890,0.615426,0.720295,0.872187,1.090995,1.316958,1.301090,1.297041,1.300325,1.306533,1.320079,1.343497,1.367741,1.415949,1.458202,1.513540,1.585137,1.649134,1.771205,1.700316,1.600255,1.531863,1.464228,1.387775,1.358009,1.320292,1.282542,1.266030,1.252180,1.239812,1.238094,1.247281,1.250491,0.923896,0.695918,0.603226,0.494227,0.431328,0.362694,0.334210,0.315014,0.282873,0.272871,0.247097,0.237612,0.227952,0.215007,0.223604,0.215332,0.209862,0.201663,0.196005,0.196665,0.199279,0.199418,0.201347,0.207308,0.207800,0.225319,0.229063,0.236891,0.250392,0.243577,0.279231,0.277836,0.312842,0.329820,0.316496,0.284513,0.290900,0.282143,0.267002,0.267377,0.265131,0.259379,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.680,0.255571,0.266905,0.267572,0.265033,0.277649,0.276230,0.284135,0.298754,0.309400,0.329566,0.342555,0.373276,0.400818,0.425056,0.467939,0.525559,0.608249,0.710415,0.878091,1.088508,1.317977,1.304307,1.302157,1.303789,1.317532,1.335870,1.337024,1.366743,1.413126,1.451392,1.504230,1.566378,1.670348,1.764462,1.708845,1.617026,1.528122,1.461924,1.392779,1.345179,1.309818,1.288157,1.261266,1.245954,1.245260,1.234211,1.248535,1.257045,0.920335,0.712576,0.569262,0.480007,0.422140,0.371038,0.335912,0.307844,0.288126,0.274714,0.246564,0.234007,0.230496,0.224793,0.214875,0.208626,0.207375,0.202684,0.199222,0.201782,0.202743,0.210419,0.217141,0.200834,0.206802,0.222497,0.222253,0.227578,0.231630,0.264793,0.272487,0.289558,0.326196,0.326079,0.314192,0.289518,0.278069,0.271667,0.272618,0.262614,0.258904,0.264826,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.700,0.262318,0.254096,0.268147,0.267244,0.266479,0.274748,0.300096,0.302399,0.312789,0.321631,0.340330,0.361353,0.389013,0.427467,0.484424,0.519405,0.619061,0.687541,0.883429,1.121110,1.322740,1.306834,1.298718,1.297502,1.311177,1.322153,1.346058,1.369921,1.406784,1.455552,1.508073,1.563489,1.666395,1.759488,1.707648,1.594156,1.513514,1.455835,1.396722,1.352063,1.316848,1.285727,1.264183,1.247558,1.245624,1.240960,1.235726,1.257794,0.890020,0.698777,0.567782,0.502225,0.430192,0.370003,0.329267,0.306265,0.276197,0.264252,0.249916,0.251947,0.233491,0.217030,0.212224,0.213965,0.209063,0.207446,0.201749,0.198343,0.196456,0.204062,0.203421,0.209870,0.209980,0.216154,0.226414,0.231422,0.228741,0.260842,0.267516,0.288656,0.307803,0.311467,0.308102,0.293461,0.284954,0.278698,0.270189,0.265531,0.260510,0.265192,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.720,0.267777,0.257268,0.254983,0.268307,0.269345,0.270258,0.290300,0.300886,0.313740,0.328329,0.343678,0.367698,0.394754,0.433506,0.476352,0.509345,0.612884,0.711317,0.866238,1.113775,1.316944,1.302619,1.299349,1.296716,1.294680,1.320683,1.347924,1.365510,1.404740,1.455462,1.503024,1.595571,1.666601,1.758271,1.708953,1.591789,1.520978,1.455102,1.404364,1.347940,1.320581,1.280398,1.264972,1.245779,1.245005,1.246419,1.238898,1.241570,0.892201,0.701735,0.563290,0.492424,0.427459,0.369616,0.333119,0.310169,0.282544,0.269690,0.255015,0.243703,0.224407,0.226732,0.214827,0.209383,0.203399,0.201652,0.197534,0.198974,0.195669,0.187564,0.201951,0.211736,0.205568,0.214110,0.226323,0.226374,0.260830,0.261045,0.266295,0.291028,0.305358,0.318932,0.307367,0.301108,0.280830,0.282432,0.264859,0.266320,0.258730,0.264573,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.740,0.267901,0.253440,0.266537,0.273036,0.275705,0.270112,0.287860,0.300868,0.306336,0.314155,0.337812,0.365727,0.391339,0.435056,0.473940,0.529901,0.612808,0.688450,0.878449,1.085402,1.320075,1.303443,1.306020,1.303994,1.306993,1.319619,1.334570,1.363401,1.407007,1.446324,1.517318,1.579669,1.675321,1.755449,1.703985,1.617800,1.520315,1.452621,1.394911,1.348264,1.318175,1.282679,1.268022,1.249880,1.239978,1.246544,1.235069,1.258009,0.929143,0.710509,0.563145,0.491377,0.429020,0.369309,0.322882,0.304293,0.280576,0.266416,0.258312,0.240154,0.233221,0.228416,0.212322,0.208983,0.204708,0.204783,0.198356,0.205646,0.202948,0.199878,0.200887,0.198381,0.203460,0.216377,0.217185,0.240670,0.244923,0.269769,0.263472,0.281503,0.326057,0.318270,0.304888,0.291650,0.281154,0.280024,0.267140,0.269370,0.262832,0.259544,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.760,0.261802,0.253352,0.267000,0.273296,0.276597,0.284297,0.277897,0.299780,0.322219,0.338306,0.344262,0.359377,0.400847,0.425154,0.478349,0.514022,0.608293,0.713089,0.870538,1.092471,1.315582,1.304325,1.297354,1.306831,1.304948,1.325098,1.343193,1.368973,1.407859,1.456445,1.512668,1.570095,1.657458,1.775928,1.708482,1.603165,1.526265,1.452386,1.397537,1.357032,1.312046,1.281209,1.261948,1.244406,1.235977,1.240444,1.234981,1.256473,0.893184,0.711581,0.603735,0.475273,0.427946,0.377848,0.347892,0.310755,0.274219,0.274620,0.246996,0.245781,0.229082,0.224837,0.216397,0.213465,0.211339,0.200289,0.199241,0.196979,0.205785,0.197833,0.206367,0.207004,0.209033,0.217228,0.227306,0.236017,0.235348,0.251902,0.283955,0.290233,0.314711,0.324220,0.304652,0.294277,0.289924,0.273895,0.265670,0.263295,0.257357,0.255543,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.780,0.255826,0.256741,0.264485,0.272716,0.266555,0.273759,0.285731,0.292521,0.306505,0.336241,0.342126,0.355253,0.393112,0.430486,0.484379,0.528486,0.604095,0.691461,0.878767,1.117667,1.320013,1.302732,1.296880,1.305146,1.302862,1.326926,1.340110,1.370804,1.405401,1.451954,1.509744,1.580209,1.656735,1.756559,1.703390,1.599614,1.518520,1.446919,1.401714,1.351882,1.309407,1.285644,1.260954,1.248664,1.242711,1.234468,1.238371,1.253958,0.932065,0.698855,0.568336,0.489226,0.415070,0.364064,0.341496,0.308417,0.270097,0.268015,0.254127,0.251900,0.229013,0.219345,0.216292,0.209374,0.205627,0.204719,0.197647,0.196505,0.204101,0.195746,0.208196,0.203921,0.210865,0.214772,0.222814,0.233095,0.245464,0.251180,0.264583,0.280910,0.311586,0.316473,0.299185,0.298454,0.284772,0.271256,0.270105,0.262302,0.261615,0.262278,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.800,0.268696,0.262044,0.262850,0.274176,0.269006,0.279459,0.283639,0.301154,0.311562,0.322686,0.346182,0.354990,0.391535,0.423940,0.469081,0.511386,0.618399,0.685239,0.882074,1.119820,1.318596,1.311270,1.303102,1.295804,1.308771,1.331186,1.343687,1.367153,1.403982,1.463946,1.505987,1.573546,1.670785,1.754284,1.696984,1.606159,1.521384,1.463156,1.392205,1.350358,1.310814,1.288364,1.260200,1.244725,1.245080,1.247339,1.243674,1.252322,0.894065,0.701314,0.574263,0.480454,0.428054,0.369486,0.327476,0.312676,0.269835,0.267095,0.245446,0.236601,0.226447,0.220992,0.209919,0.212609,0.207765,0.203303,0.206184,0.202727,0.194758,0.201657,0.212455,0.207499,0.207211,0.213351,0.234809,0.229336,0.238799,0.265231,0.262306,0.274501,0.319807,0.319338,0.315423,0.288944,0.283248,0.272663,0.272825,0.261547,0.257676,0.264648,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.820,0.263754,0.263062,0.271524,0.274757,0.272788,0.283816,0.281443,0.294759,0.296827,0.332001,0.332092,0.369377,0.388842,0.430729,0.473289,0.512630,0.605093,0.693313,0.872040,1.087402,1.318339,1.307210,1.302899,1.294242,1.306590,1.325106,1.341273,1.367887,1.403919,1.446792,1.509196,1.579460,1.655787,1.757590,1.702964,1.604319,1.530668,1.455300,1.397809,1.350892,1.306187,1.284877,1.263787,1.251406,1.242800,1.242396,1.244693,1.262543,0.894687,0.705087,0.601812,0.477314,0.418545,0.357379,0.336793,0.297344,0.284225,0.263021,0.254604,0.239815,0.225450,0.220064,0.217853,0.215185,0.205153,0.203046,0.202125,0.202524,0.193196,0.199475,0.206374,0.205084,0.207948,0.213289,0.217653,0.232547,0.244714,0.250231,0.265615,0.282989,0.315021,0.328623,0.307566,0.294549,0.283783,0.268036,0.269336,0.265134,0.264357,0.262367,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.840,0.260097,0.273174,0.268756,0.260142,0.269763,0.271861,0.284406,0.291262,0.305834,0.329003,0.347684,0.360055,0.386726,0.430459,0.477286,0.514649,0.611459,0.710794,0.871059,1.083212,1.314918,1.304524,1.296891,1.302059,1.302104,1.317948,1.351502,1.368318,1.410396,1.451011,1.510312,1.571454,1.664698,1.768842,1.699809,1.614409,1.526791,1.456742,1.391516,1.348425,1.322366,1.286840,1.264526,1.251326,1.240670,1.238738,1.254805,1.258230,0.913903,0.702132,0.564895,0.481324,0.413951,0.361461,0.337004,0.313479,0.274900,0.262282,0.253416,0.244805,0.229711,0.228003,0.219035,0.201593,0.202078,0.199624,0.199438,0.196515,0.201013,0.194988,0.199216,0.215314,0.208377,0.219767,0.221872,0.233662,0.236706,0.259143,0.276868,0.277330,0.322853,0.324747,0.309009,0.288256,0.281314,0.284217,0.271301,0.265873,0.264277,0.260237,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.860,0.263754,0.263062,0.271524,0.274757,0.272788,0.283816,0.281443,0.294759,0.296827,0.332001,0.332092,0.369377,0.388842,0.430729,0.473289,0.512630,0.605093,0.693313,0.872040,1.087402,1.318339,1.307210,1.302899,1.294242,1.306590,1.325106,1.341273,1.367887,1.403919,1.446792,1.509196,1.579460,1.655787,1.757590,1.702964,1.604319,1.530668,1.455300,1.397809,1.350892,1.306187,1.284877,1.263787,1.251406,1.242800,1.242396,1.244693,1.262543,0.894687,0.705087,0.601812,0.477314,0.418545,0.357379,0.336793,0.297344,0.284225,0.263021,0.254604,0.239815,0.225450,0.220064,0.217853,0.215185,0.205153,0.203046,0.202125,0.202524,0.193196,0.199475,0.206374,0.205084,0.207948,0.213289,0.217653,0.232547,0.244714,0.250231,0.265615,0.282989,0.315021,0.328623,0.307566,0.294549,0.283783,0.268036,0.269336,0.265134,0.264357,0.262367,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.880,0.263939,0.262852,0.259717,0.265815,0.265929,0.281435,0.284951,0.298029,0.307919,0.309554,0.346016,0.369899,0.390833,0.427322,0.469308,0.531780,0.611045,0.688872,0.880940,1.121271,1.316772,1.303421,1.294657,1.293123,1.300221,1.319852,1.348785,1.368884,1.400823,1.452170,1.501115,1.566590,1.664417,1.753870,1.708960,1.595653,1.532957,1.472392,1.393890,1.350575,1.313632,1.284060,1.268656,1.257972,1.244984,1.242581,1.244483,1.248514,0.921318,0.698454,0.574468,0.488469,0.420579,0.370891,0.321301,0.312509,0.284746,0.265858,0.250243,0.236659,0.232020,0.226650,0.211415,0.211475,0.210334,0.201478,0.198336,0.194282,0.192076,0.193106,0.201120,0.212598,0.208944,0.210192,0.223031,0.224465,0.231842,0.258864,0.261896,0.290617,0.308833,0.330915,0.324663,0.290631,0.283465,0.275481,0.268521,0.270004,0.270923,0.264551,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.900,0.257315,0.262312,0.262847,0.262389,0.269287,0.280106,0.278849,0.300358,0.314496,0.320612,0.338558,0.355962,0.395632,0.425076,0.474232,0.506318,0.613441,0.685586,0.878190,1.086969,1.323169,1.301023,1.303367,1.308853,1.300170,1.324477,1.338156,1.373308,1.401940,1.445851,1.540199,1.574214,1.655098,1.771301,1.711285,1.613302,1.516126,1.454854,1.401469,1.347048,1.306411,1.285669,1.262348,1.244382,1.243520,1.235957,1.243943,1.252572,0.917299,0.701588,0.571950,0.474720,0.422907,0.370366,0.328318,0.304226,0.270806,0.271191,0.248527,0.241625,0.221379,0.229985,0.210270,0.209431,0.205485,0.207875,0.195937,0.202992,0.207809,0.193055,0.205746,0.201966,0.213368,0.211309,0.216711,0.263554,0.239467,0.249541,0.279327,0.290143,0.321559,0.314081,0.307120,0.298208,0.279939,0.268259,0.270130,0.263696,0.257332,0.263086,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.920,0.264610,0.260790,0.271420,0.261975,0.265929,0.279046,0.280409,0.295167,0.310606,0.329433,0.335511,0.366626,0.381817,0.420733,0.474941,0.532609,0.612059,0.686929,0.878748,1.089159,1.308614,1.302985,1.299840,1.296877,1.309204,1.321486,1.353077,1.372800,1.399823,1.458896,1.512066,1.570028,1.660141,1.762966,1.715923,1.592851,1.521096,1.449599,1.389224,1.348287,1.301887,1.283133,1.260810,1.249390,1.240376,1.243252,1.242419,1.260893,0.916618,0.698346,0.572079,0.476609,0.419361,0.366233,0.334223,0.300677,0.281473,0.256600,0.242241,0.241009,0.232848,0.224258,0.211610,0.210116,0.208026,0.193319,0.197899,0.199465,0.195830,0.202089,0.202754,0.216890,0.212860,0.209193,0.229758,0.235416,0.235281,0.254585,0.270992,0.297999,0.306496,0.319051,0.301866,0.285963,0.281176,0.263733,0.267593,0.262157,0.262341,0.259943,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.940,0.256106,0.274712,0.264089,0.264974,0.271111,0.275839,0.283414,0.300266,0.314609,0.327492,0.332556,0.353295,0.399821,0.430185,0.472602,0.528497,0.603816,0.690267,0.875863,1.088299,1.315985,1.304140,1.300919,1.301396,1.302796,1.309589,1.350419,1.375140,1.410022,1.454785,1.505791,1.578193,1.665051,1.770092,1.716330,1.611502,1.520665,1.450247,1.403336,1.342090,1.316145,1.282074,1.262494,1.246581,1.243748,1.234748,1.256344,1.251971,0.918871,0.703421,0.568879,0.479286,0.428810,0.370236,0.332283,0.297916,0.268141,0.274204,0.251695,0.238672,0.232008,0.220360,0.214947,0.219009,0.207166,0.200692,0.199055,0.200544,0.200350,0.195681,0.190855,0.214230,0.215200,0.219393,0.225646,0.229142,0.243448,0.259495,0.278118,0.294427,0.321829,0.318621,0.302513,0.300074,0.274979,0.277994,0.266534,0.263842,0.259532,0.263316,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.960,0.260276,0.259359,0.265501,0.261145,0.268383,0.274124,0.287214,0.293635,0.313171,0.326881,0.344986,0.393101,0.382873,0.425417,0.461403,0.536086,0.625215,0.688155,0.878922,1.087481,1.321527,1.308483,1.295109,1.303157,1.312123,1.329813,1.338585,1.369505,1.403133,1.453801,1.502270,1.566871,1.677037,1.759825,1.703490,1.599071,1.521664,1.463193,1.406839,1.346855,1.308943,1.285799,1.259958,1.250549,1.238780,1.238917,1.240989,1.252478,0.916018,0.700682,0.571844,0.489845,0.416519,0.368799,0.331671,0.311478,0.307954,0.257974,0.247154,0.227471,0.236326,0.222322,0.212271,0.208893,0.205668,0.206235,0.203400,0.194734,0.202111,0.205008,0.211082,0.202396,0.209565,0.212502,0.224661,0.225618,0.232124,0.271486,0.267849,0.285566,0.312720,0.319618,0.315461,0.303583,0.279745,0.270792,0.270260,0.261305,0.263500,0.258347,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
0.980,0.256365,0.268581,0.264679,0.266453,0.267556,0.280231,0.285025,0.304662,0.309305,0.323481,0.336137,0.382250,0.382574,0.419667,0.473241,0.531175,0.613828,0.689074,0.881224,1.092566,1.317705,1.306250,1.295130,1.311693,1.305471,1.319754,1.342470,1.368374,1.410573,1.457564,1.506934,1.590945,1.662151,1.764583,1.702743,1.604146,1.524596,1.446557,1.391281,1.357882,1.320768,1.289667,1.262979,1.245883,1.243336,1.235006,1.250211,1.252795,0.922723,0.699856,0.601070,0.481490,0.433208,0.372277,0.331640,0.302405,0.297101,0.258131,0.241404,0.240652,0.231903,0.224386,0.215162,0.213113,0.211433,0.202412,0.201165,0.194755,0.210648,0.198356,0.201022,0.206281,0.208433,0.219943,0.228425,0.230285,0.256201,0.256597,0.272608,0.280264,0.313616,0.322551,0.298822,0.288020,0.290774,0.282617,0.274128,0.264326,0.258835,0.262904,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
1.000,0.260381,0.273222,0.271736,0.265848,0.275405,0.276246,0.285950,0.300445,0.310049,0.326560,0.341925,0.383128,0.398526,0.429551,0.472851,0.528248,0.611045,0.715608,0.884536,1.089256,1.314057,1.305018,1.300457,1.314355,1.301640,1.326400,1.347608,1.375008,1.403835,1.455164,1.510580,1.585204,1.663942,1.771130,1.698396,1.600652,1.521443,1.449647,1.394556,1.346952,1.309478,1.290757,1.266448,1.251107,1.243666,1.239022,1.254853,1.264409,0.921149,0.710389,0.570914,0.481234,0.427979,0.365676,0.331683,0.307376,0.297981,0.272107,0.251061,0.240373,0.231651,0.227589,0.219705,0.215071,0.208123,0.198765,0.199932,0.200083,0.213311,0.194524,0.207668,0.211420,0.215070,0.213205,0.226026,0.233929,0.250459,0.258388,0.279157,0.275916,0.314300,0.319400,0.301912,0.291294,0.279841,0.271326,0.275219,0.267796,0.264057,0.263233,-0.458800,-0.550000,0.000000,0.000000,0.000000,-0.458800,-0.550000,0.000000
