timestamp,range_0,range_16,range_32,range_48,range_64,range_80,range_96,range_112,range_128,range_144,range_160,range_176,range_192,range_208,range_224,range_240,range_256,range_272,range_288,range_304,range_320,range_336,range_352,odom_x,odom_y,odom_theta,v,w,gt_x,gt_y,gt_theta
11.120,0.471350,0.486425,0.535595,0.670879,0.972741,0.870317,0.855491,0.890089,1.050598,1.324305,1.115396,1.039706,1.043373,1.144377,0.965942,0.771792,0.677132,0.665799,0.674071,0.755369,0.632278,0.520178,0.477457,0.053396,-0.248005,1.799102,0.150000,0.000000,0.100746,-0.250655,1.624451
11.140,0.468028,0.487044,0.538479,0.680420,0.962396,0.873769,0.852970,0.901550,1.047443,1.313134,1.111983,1.034742,1.030712,1.138085,0.966565,0.767240,0.678679,0.640675,0.668195,0.761879,0.638067,0.531072,0.478293,0.052739,-0.245179,1.799102,0.150000,0.000000,0.100586,-0.247659,1.624451
11.160,0.473905,0.493042,0.551078,0.676930,0.965031,0.881398,0.855748,0.898255,1.034951,1.315624,1.115738,1.028406,1.035733,1.141186,0.947767,0.762134,0.678157,0.641342,0.675541,0.763033,0.638590,0.540924,0.482940,0.052057,-0.242253,1.800398,0.150000,0.000000,0.100425,-0.244663,1.624451
11.180,0.463758,0.490215,0.533609,0.680449,0.974642,0.873514,0.851878,0.899994,1.038742,1.302011,1.114892,1.027326,1.036670,1.128690,0.965183,0.765705,0.676156,0.653553,0.673524,0.755091,0.632892,0.535377,0.488647,0.051375,-0.239326,1.799102,0.150000,0.000000,0.100264,-0.241668,1.624451
11.200,0.492817,0.488230,0.546827,0.678735,0.964331,0.873117,0.860689,0.901967,1.033014,1.304040,1.102732,1.030569,1.029961,1.125105,0.958271,0.769325,0.674698,0.635409,0.677812,0.752770,0.641841,0.536546,0.490935,0.050693,-0.236400,1.800398,0.150000,0.000000,0.100103,-0.238672,1.624451
11.220,0.480502,0.496161,0.558544,0.693156,0.963496,0.873614,0.865724,0.902161,1.042061,1.302245,1.102899,1.023049,1.025867,1.124169,0.959335,0.777921,0.679386,0.645551,0.670665,0.769840,0.656985,0.541885,0.483166,0.050011,-0.233473,1.799102,0.150000,0.000000,0.099942,-0.235676,1.624451
11.240,0.481143,0.504840,0.553403,0.697278,0.974797,0.868751,0.846259,0.901691,1.040843,1.293603,1.092224,1.018445,1.022262,1.125405,0.959962,0.767994,0.680629,0.655625,0.672143,0.761065,0.661781,0.547816,0.495263,0.049329,-0.230547,1.800398,0.150000,0.000000,0.099781,-0.232680,1.624451
11.260,0.480479,0.504910,0.566487,0.700566,0.975354,0.877127,0.860117,0.908528,1.050144,1.297747,1.106939,1.015806,1.027612,1.127351,0.955618,0.763133,0.677572,0.651015,0.672010,0.760767,0.664276,0.549472,0.496056,0.048647,-0.227620,1.799102,0.150000,0.000000,0.099620,-0.229685,1.624451
11.280,0.495053,0.507456,0.566326,0.686376,0.974842,0.875275,0.846920,0.902263,1.042634,1.287848,1.095002,1.013373,1.010740,1.110467,0.961676,0.770821,0.678894,0.641771,0.679008,0.765250,0.662926,0.546435,0.497004,0.047965,-0.224693,1.800398,0.150000,0.000000,0.099459,-0.226689,1.624451
11.300,0.494314,0.511795,0.565370,0.711277,0.972180,0.865700,0.844076,0.897193,1.045164,1.282265,1.083122,1.010635,1.016421,1.109385,0.949429,0.770789,0.673886,0.660284,0.672789,0.764193,0.668297,0.552703,0.510946,0.047283,-0.221767,1.799102,0.150000,0.000000,0.099299,-0.223693,1.624451
11.320,0.494505,0.513723,0.572536,0.704692,0.970665,0.868440,0.849041,0.902980,1.037182,1.273718,1.074351,1.008406,1.005414,1.114595,0.979730,0.767152,0.673656,0.653121,0.666535,0.751536,0.676393,0.564538,0.509043,0.046601,-0.218840,1.800398,0.150000,0.000000,0.099138,-0.220698,1.624451
11.340,0.503223,0.521564,0.579111,0.723044,0.966777,0.868520,0.847704,0.895005,1.037624,1.276213,1.086573,1.004118,1.012508,1.098465,0.952445,0.768224,0.675634,0.648073,0.672715,0.760354,0.666481,0.567688,0.509464,0.045919,-0.215914,1.799102,0.150000,0.000000,0.098977,-0.217702,1.624451
11.360,0.508726,0.521070,0.574729,0.709893,0.961356,0.874944,0.856947,0.898630,1.034161,1.278854,1.076543,0.998229,1.014804,1.106932,0.961183,0.772098,0.677720,0.647249,0.664719,0.766973,0.684826,0.568195,0.516717,0.045237,-0.212987,1.800398,0.150000,0.000000,0.098816,-0.214706,1.624451
11.380,0.502386,0.520768,0.581173,0.732094,0.970256,0.868762,0.855803,0.908584,1.041844,1.276095,1.076168,0.998270,1.008562,1.100914,0.971759,0.765712,0.679665,0.642708,0.669587,0.757118,0.686005,0.558400,0.519000,0.044555,-0.210061,1.799102,0.150000,0.000000,0.098655,-0.211711,1.624451
11.400,0.514627,0.527451,0.585006,0.717615,0.972056,0.872855,0.855464,0.898614,1.037430,1.260160,1.070704,0.997563,1.001264,1.090759,0.965609,0.764442,0.683933,0.640407,0.679731,0.772223,0.687776,0.570891,0.512247,0.043898,-0.207235,1.799102,0.150000,0.000000,0.098494,-0.208715,1.624451
11.420,0.509281,0.524502,0.592902,0.735916,0.970286,0.875044,0.848715,0.899846,1.041238,1.260686,1.035677,0.992566,1.008411,1.091392,0.965492,0.767749,0.678071,0.668344,0.676232,0.756673,0.713288,0.567606,0.525869,0.043195,-0.204207,1.799102,0.150000,0.000000,0.098333,-0.205719,1.624451
11.440,0.515502,0.535014,0.599082,0.736570,0.966099,0.870511,0.856964,0.905823,1.034942,1.261263,1.060931,0.989314,1.008614,1.091598,0.970648,0.775143,0.684006,0.642669,0.671309,0.763978,0.694625,0.572057,0.526316,0.042538,-0.201381,1.799102,0.150000,0.000000,0.098172,-0.202724,1.624451
11.460,0.518488,0.536042,0.599250,0.731966,0.964537,0.873682,0.851563,0.897772,1.035116,1.251718,1.056849,0.984525,0.985505,1.091746,0.962353,0.778346,0.678105,0.643912,0.676405,0.758993,0.722488,0.578291,0.524707,0.041856,-0.198454,1.800398,0.150000,0.000000,0.098011,-0.199728,1.624451
11.480,0.519797,0.527571,0.590703,0.758075,0.952228,0.866713,0.847236,0.911961,1.040356,1.245853,1.061099,0.986143,0.978994,1.088305,0.955590,0.772523,0.677380,0.649947,0.672840,0.762743,0.710085,0.594155,0.527296,0.041174,-0.195527,1.799102,0.150000,0.000000,0.097851,-0.196732,1.624451
11.500,0.532117,0.539293,0.609073,0.745921,0.966661,0.872939,0.842756,0.899233,1.036704,1.243684,1.047604,0.984754,0.990383,1.084339,0.952355,0.771058,0.677359,0.652413,0.672263,0.771408,0.714052,0.591665,0.533734,0.040492,-0.192601,1.800398,0.000000,-1.000000,0.097690,-0.193737,1.624451
11.520,0.534356,0.538180,0.605740,0.752558,0.960212,0.868570,0.858667,0.902460,1.041879,1.235391,1.049375,0.983977,0.982488,1.078349,0.952430,0.770218,0.675658,0.647857,0.682235,0.760410,0.695375,0.584179,0.536632,0.040492,-0.192601,1.779674,0.000000,-1.000000,0.097726,-0.192877,1.614062
11.540,0.512786,0.549856,0.618965,0.763243,0.953990,0.867760,0.852355,0.908116,1.058758,1.225369,1.036733,0.969814,0.987538,1.092065,0.952734,0.759682,0.676392,0.651155,0.679727,0.785982,0.702050,0.579602,0.532245,0.040492,-0.192601,1.758950,0.000000,-1.000000,0.097734,-0.192703,1.594064
11.560,0.534808,0.547828,0.632410,0.786466,0.954722,0.863267,0.850686,0.923630,1.083766,1.195832,1.028417,0.974427,0.991716,1.105334,0.871972,0.753657,0.665314,0.647018,0.682637,0.790436,0.677444,0.571849,0.540046,0.040474,-0.192499,1.739521,0.000000,-1.000000,0.097735,-0.192704,1.576047
11.580,0.522569,0.550899,0.635547,0.813289,0.931984,0.855144,0.848701,0.925021,1.097841,1.182979,1.029318,0.976298,0.997652,1.118553,0.891263,0.746620,0.670625,0.653986,0.695440,0.799922,0.681375,0.562174,0.527218,0.040490,-0.192601,1.720092,0.150000,0.000000,0.097736,-0.192707,1.558059
11.600,0.519506,0.548144,0.637778,0.811737,0.932854,0.858163,0.852686,0.922488,1.093590,1.174886,1.014507,0.975529,0.996472,1.114184,0.901352,0.746880,0.668862,0.659083,0.689640,0.806094,0.674800,0.562725,0.537786,0.040045,-0.189629,1.718797,0.150000,0.000000,0.097767,-0.190590,1.548127
11.620,0.531805,0.564830,0.641888,0.820762,0.932691,0.857811,0.840736,0.915687,1.093865,1.159472,1.021183,0.969753,0.996265,1.111629,0.891727,0.738214,0.669691,0.641268,0.695034,0.805066,0.672191,0.565083,0.540002,0.039600,-0.186657,1.720092,0.150000,0.000000,0.097838,-0.187589,1.548129
11.640,0.536237,0.559243,0.632147,0.826477,0.927527,0.849516,0.858452,0.923917,1.100145,1.164428,1.015105,0.975740,0.987051,1.109798,0.899432,0.744455,0.667798,0.654629,0.694279,0.822766,0.686952,0.571148,0.532698,0.039155,-0.183686,1.718797,0.150000,0.000000,0.097908,-0.184587,1.548132
11.660,0.543909,0.569546,0.659876,0.839657,0.926208,0.855178,0.858598,0.929554,1.110461,1.155007,1.012390,0.958212,1.003389,1.109093,0.899528,0.738699,0.666124,0.650658,0.690724,0.796343,0.681885,0.576623,0.537621,0.038710,-0.180714,1.720092,0.150000,0.000000,0.097978,-0.181586,1.548134
11.680,0.542478,0.568002,0.659929,0.836390,0.935864,0.850789,0.852046,0.920641,1.094908,1.163701,1.012173,0.962042,0.997472,1.101645,0.894641,0.739537,0.671168,0.656540,0.690718,0.807381,0.690468,0.584298,0.537615,0.038265,-0.177742,1.718797,0.150000,0.000000,0.098047,-0.178586,1.548135
11.700,0.553092,0.568100,0.650424,0.837796,0.943044,0.852990,0.861469,0.931627,1.106738,1.155587,1.004557,0.957793,0.984304,1.107082,0.887990,0.737950,0.672212,0.659998,0.688369,0.799483,0.689205,0.594170,0.541445,0.037820,-0.174770,1.720092,0.150000,0.000000,0.098116,-0.175585,1.548137
11.720,0.544330,0.576001,0.660260,0.851338,0.934412,0.857371,0.855248,0.928173,1.107660,1.145704,1.011517,0.951335,0.986743,1.098195,0.892275,0.737270,0.666654,0.656969,0.694146,0.805179,0.693495,0.595039,0.549304,0.037375,-0.171798,1.718797,0.150000,0.000000,0.098185,-0.172585,1.548138
11.740,0.549450,0.572936,0.665797,0.853677,0.937090,0.852728,0.854873,0.928280,1.105367,1.138882,0.994382,0.949812,0.981614,1.096876,0.908147,0.740040,0.674294,0.651617,0.693552,0.810207,0.702559,0.586909,0.550907,0.036930,-0.168826,1.720092,0.150000,0.000000,0.098254,-0.169585,1.548139
11.760,0.548766,0.581464,0.662846,0.845036,0.934884,0.857950,0.856407,0.927494,1.106249,1.143810,1.007869,0.954969,0.984653,1.096948,0.893054,0.741362,0.671699,0.651956,0.691523,0.807369,0.708063,0.600679,0.552322,0.036498,-0.165957,1.720092,0.150000,0.000000,0.098322,-0.166585,1.548140
11.780,0.557808,0.598159,0.668517,0.863755,0.927968,0.852335,0.854065,0.922955,1.107465,1.140596,0.994716,0.941676,0.972477,1.090123,0.888043,0.736575,0.673102,0.637205,0.691455,0.788723,0.706460,0.604134,0.558316,0.036036,-0.162883,1.720092,0.150000,0.000000,0.098390,-0.163586,1.548141
11.800,0.554138,0.586749,0.672961,0.875089,0.927702,0.857310,0.863150,0.935913,1.099903,1.150081,0.982689,0.944518,0.973892,1.088538,0.898003,0.742428,0.672188,0.659588,0.692732,0.807384,0.707918,0.602945,0.568246,0.035604,-0.160014,1.720092,0.150000,0.000000,0.098458,-0.160586,1.548141
11.820,0.558330,0.588806,0.679188,0.874233,0.924446,0.856831,0.869385,0.925801,1.101245,1.136763,0.990116,0.937694,0.961796,1.080084,0.891664,0.748473,0.669741,0.651541,0.691145,0.814989,0.715694,0.607767,0.556155,0.035142,-0.156940,1.720092,0.150000,0.000000,0.098526,-0.157587,1.548141
11.840,0.567053,0.593193,0.676979,0.878549,0.930301,0.859076,0.865376,0.928878,1.092974,1.129039,0.981889,0.930919,0.966187,1.072481,0.876198,0.740021,0.671986,0.658272,0.692115,0.809133,0.705826,0.617423,0.570715,0.034710,-0.154071,1.720092,0.150000,0.000000,0.098594,-0.154587,1.548142
11.860,0.566014,0.595457,0.680026,0.876028,0.930630,0.861008,0.856552,0.933920,1.111132,1.117803,0.978621,0.936882,0.957048,1.076473,0.886645,0.738929,0.671392,0.657942,0.688375,0.784087,0.722639,0.603653,0.574056,0.034265,-0.151099,1.718797,0.150000,0.000000,0.098662,-0.151588,1.548142
11.880,0.578781,0.597058,0.689417,0.880141,0.932050,0.860736,0.860559,0.926644,1.112574,1.121499,0.978373,0.935315,0.956230,1.070465,0.896508,0.741539,0.665728,0.645948,0.701553,0.797091,0.730268,0.614383,0.568898,0.033820,-0.148127,1.720092,0.150000,0.000000,0.098730,-0.148588,1.548142
11.900,0.583444,0.605583,0.697952,0.879922,0.935623,0.848634,0.856153,0.926823,1.095826,1.120356,0.980678,0.931701,0.948691,1.064586,0.882298,0.746998,0.671894,0.649799,0.700864,0.805502,0.715534,0.617277,0.577772,0.033375,-0.145156,1.718797,0.150000,0.000000,0.098798,-0.145589,1.548142
11.920,0.582764,0.604262,0.693718,0.885723,0.920980,0.859561,0.864632,0.922948,1.099759,1.107165,0.978894,0.922361,0.951661,1.056722,0.901770,0.736343,0.664592,0.660906,0.689422,0.801512,0.743833,0.623198,0.585784,0.032930,-0.142184,1.720092,0.150000,0.000000,0.098866,-0.142590,1.548142
11.940,0.581573,0.598568,0.704012,0.899554,0.931817,0.850451,0.855345,0.928473,1.104056,1.122448,0.969594,0.921806,0.953419,1.059562,0.897568,0.740512,0.668203,0.653212,0.689859,0.797806,0.740140,0.619963,0.583997,0.032485,-0.139212,1.718797,0.150000,0.000000,0.098934,-0.139590,1.548142
11.960,0.579034,0.609171,0.692426,0.905183,0.930882,0.859114,0.852370,0.921755,1.104989,1.105690,0.964454,0.916562,0.942463,1.050071,0.892622,0.741161,0.669431,0.654487,0.697601,0.809170,0.746337,0.625820,0.582518,0.032040,-0.136240,1.720092,0.150000,0.000000,0.099002,-0.136591,1.548143
11.980,0.588182,0.617178,0.710556,0.916513,0.937393,0.856887,0.856977,0.930178,1.109722,1.113601,0.954710,0.926213,0.943996,1.049453,0.879372,0.732529,0.661942,0.653881,0.689173,0.796140,0.740809,0.630096,0.591541,0.031595,-0.133268,1.718797,0.150000,0.000000,0.099070,-0.133592,1.548143
12.000,0.585125,0.617865,0.708791,0.916421,0.926780,0.854944,0.861679,0.928889,1.110435,1.100565,0.961402,0.909296,0.939875,1.055684,0.897662,0.738114,0.666856,0.644453,0.693990,0.803280,0.741559,0.637779,0.594512,0.031150,-0.130296,1.720092,0.150000,0.000000,0.099138,-0.130593,1.548143
12.020,0.594799,0.618013,0.710913,0.915249,0.918718,0.858353,0.855326,0.929216,1.099604,1.102723,0.962410,0.903392,0.939716,1.048465,0.893645,0.733671,0.668204,0.651830,0.691906,0.808480,0.746841,0.648334,0.597619,0.030705,-0.127325,1.718797,0.150000,0.000000,0.099206,-0.127593,1.548143
12.040,0.596941,0.629823,0.717894,0.926616,0.942578,0.861558,0.851997,0.933152,1.093662,1.083860,0.952660,0.905568,0.923680,1.048200,0.916002,0.735151,0.672538,0.651840,0.698292,0.801995,0.765424,0.647472,0.599060,0.030260,-0.124353,1.720092,0.150000,0.000000,0.099274,-0.124594,1.548142
12.060,0.593338,0.628460,0.726165,0.914856,0.925926,0.854250,0.860158,0.927467,1.108736,1.087520,0.955528,0.908841,0.932255,1.031117,0.889525,0.739732,0.670805,0.657406,0.689436,0.810937,0.765682,0.650703,0.603336,0.029828,-0.121484,1.720092,0.150000,0.000000,0.099342,-0.121595,1.548142
12.080,0.611583,0.633661,0.720586,0.936939,0.934570,0.852111,0.853326,0.925437,1.098558,1.094101,0.939403,0.899891,0.923191,1.039845,0.896096,0.740268,0.663251,0.652051,0.690890,0.811891,0.760743,0.651238,0.604863,0.029366,-0.118410,1.720092,0.150000,0.000000,0.099410,-0.118596,1.548142
12.100,0.605267,0.628807,0.725371,0.935905,0.931665,0.863373,0.855588,0.923778,1.106589,1.074858,0.938428,0.890557,0.930778,1.032189,0.894028,0.743817,0.669856,0.644463,0.689929,0.806292,0.768899,0.655617,0.609550,0.028934,-0.115541,1.720092,0.150000,0.000000,0.099478,-0.115596,1.548142
12.120,0.617860,0.643194,0.734547,0.952090,0.931043,0.862747,0.848000,0.927166,1.106231,1.081083,0.937469,0.894976,0.922156,1.050431,0.897185,0.735625,0.664773,0.641983,0.691954,0.808695,0.772676,0.658916,0.610030,0.028472,-0.112467,1.720092,0.150000,0.000000,0.099545,-0.112597,1.548142
12.140,0.610838,0.647327,0.732423,0.934651,0.935986,0.858065,0.859634,0.922477,1.096257,1.065213,0.935261,0.889569,0.915887,1.022538,0.892728,0.735007,0.671298,0.646040,0.696324,0.812960,0.768210,0.658362,0.609635,0.028040,-0.109597,1.720092,0.150000,0.000000,0.099613,-0.109598,1.548142
12.160,0.609357,0.642370,0.740561,0.953260,0.925714,0.857998,0.870552,0.927064,1.102750,1.075097,0.936428,0.886674,0.909278,1.021310,0.890058,0.747161,0.668558,0.650381,0.689916,0.813562,0.780616,0.662853,0.607457,0.027595,-0.106626,1.718797,0.150000,0.000000,0.099681,-0.106599,1.548142
12.180,0.624338,0.645920,0.750826,0.949112,0.943815,0.860642,0.855156,0.935807,1.110217,1.065098,0.924906,0.883577,0.906572,1.019836,0.845503,0.740472,0.659815,0.646811,0.688032,0.804942,0.775586,0.661128,0.627690,0.027150,-0.103654,1.720092,0.150000,0.000000,0.099749,-0.103599,1.548142
12.200,0.614344,0.650512,0.751438,0.947225,0.926447,0.854730,0.860638,0.927987,1.109356,1.062133,0.933420,0.887829,0.910631,1.006926,0.888903,0.739192,0.670319,0.656929,0.688931,0.810350,0.792400,0.673379,0.624448,0.026705,-0.100682,1.718797,0.150000,0.000000,0.099817,-0.100600,1.548142
12.220,0.626115,0.647541,0.745299,0.968662,0.939462,0.853006,0.859917,0.934925,1.114310,1.056923,0.930925,0.879704,0.899473,1.006842,0.884359,0.742487,0.669341,0.655397,0.694544,0.789673,0.792879,0.665716,0.626351,0.026260,-0.097710,1.720092,0.150000,0.000000,0.099885,-0.097601,1.548142
12.240,0.630446,0.656047,0.753995,0.959079,0.933226,0.854972,0.864291,0.927503,1.100857,1.063938,0.925521,0.873692,0.902265,1.005257,0.901267,0.738469,0.666897,0.653204,0.694561,0.797002,0.787596,0.678925,0.623349,0.025815,-0.094738,1.718797,0.150000,0.000000,0.099953,-0.094602,1.548142
12.260,0.628147,0.662333,0.751915,0.964543,0.926325,0.855246,0.858764,0.928058,1.110161,1.053360,0.927606,0.870470,0.896660,1.002608,0.894315,0.732508,0.669805,0.642097,0.694328,0.803524,0.794142,0.678115,0.634652,0.025370,-0.091766,1.720092,0.150000,0.000000,0.100021,-0.091602,1.548142
12.280,0.645825,0.662835,0.762662,0.961531,0.937769,0.858632,0.849918,0.921132,1.107935,1.048224,0.915173,0.866624,0.893600,1.001926,0.910323,0.738122,0.653821,0.647622,0.689060,0.800675,0.807514,0.669467,0.635824,0.024925,-0.088795,1.718797,0.150000,0.000000,0.100089,-0.088603,1.548142
12.300,0.640589,0.666548,0.758664,0.975521,0.924185,0.856095,0.857689,0.927230,1.101242,1.042635,0.908926,0.867907,0.894653,0.997320,0.892523,0.737065,0.671375,0.650074,0.676365,0.804111,0.808858,0.681820,0.639202,0.024480,-0.085823,1.720092,0.150000,0.000000,0.100157,-0.085604,1.548142
12.320,0.637849,0.661640,0.765083,0.987895,0.932782,0.864465,0.848478,0.921486,1.113655,1.039235,0.905369,0.859035,0.890098,0.993121,0.882083,0.742182,0.666932,0.643985,0.689928,0.810763,0.811152,0.692885,0.644738,0.024035,-0.082851,1.718797,0.150000,0.000000,0.100225,-0.082605,1.548142
12.340,0.642800,0.664644,0.775486,0.988756,0.939301,0.860086,0.850185,0.919090,1.112368,1.044103,0.901838,0.862532,0.872385,0.986687,0.904182,0.738299,0.666327,0.654712,0.701179,0.813511,0.820569,0.679381,0.639457,0.023590,-0.079879,1.720092,0.150000,0.000000,0.100293,-0.079605,1.548142
12.360,0.644913,0.670661,0.768922,1.002879,0.924268,0.859220,0.856890,0.936306,1.096500,1.041295,0.904484,0.852026,0.885487,0.993184,0.894815,0.738280,0.669828,0.649274,0.689032,0.820496,0.807195,0.698536,0.649080,0.023159,-0.077010,1.720092,0.150000,0.000000,0.100361,-0.076606,1.548142
12.380,0.641260,0.675121,0.785064,0.991967,0.934533,0.854179,0.855254,0.929024,1.107046,1.040073,0.901954,0.855970,0.874320,0.988634,0.907675,0.740128,0.669940,0.668602,0.687147,0.812213,0.817932,0.702607,0.646931,0.022696,-0.073936,1.720092,0.150000,0.000000,0.100429,-0.073607,1.548142
12.400,0.649998,0.678649,0.781670,1.002174,0.946018,0.862033,0.855600,0.923769,1.114049,1.018806,0.896616,0.852702,0.875096,0.978068,0.896800,0.737569,0.656352,0.650556,0.688419,0.802778,0.825972,0.697403,0.655674,0.022265,-0.071067,1.720092,0.150000,0.000000,0.100497,-0.070608,1.548142
12.420,0.657159,0.680690,0.779597,1.014273,0.933930,0.859347,0.856016,0.928446,1.104540,1.022125,0.887955,0.843768,0.875407,0.977356,0.897422,0.746333,0.666424,0.651304,0.695015,0.798663,0.835259,0.709322,0.655406,0.021802,-0.067993,1.720092,0.150000,0.000000,0.100565,-0.067609,1.548142
12.440,0.649074,0.690759,0.798689,1.010980,0.937150,0.861888,0.859648,0.919445,1.104609,1.017516,0.892307,0.839181,0.868503,0.976746,0.899108,0.741208,0.662048,0.654765,0.687747,0.795453,0.826320,0.708969,0.658273,0.021371,-0.065124,1.720092,0.150000,0.000000,0.100633,-0.064609,1.548142
12.460,0.645472,0.696906,0.788698,1.012721,0.931116,0.856153,0.856772,0.936789,1.093493,1.022813,0.901053,0.840982,0.866259,0.963770,0.890848,0.735346,0.662025,0.667407,0.693685,0.799220,0.834477,0.710716,0.662416,0.020926,-0.062152,1.718797,0.150000,0.000000,0.100701,-0.061610,1.548142
12.480,0.661412,0.694550,0.787751,1.012424,0.927516,0.853480,0.864758,0.928733,1.099447,1.011551,0.882196,0.840991,0.868412,0.966832,0.903433,0.734096,0.667265,0.649783,0.688898,0.802284,0.847790,0.711412,0.668055,0.020481,-0.059180,1.720092,0.150000,0.000000,0.100769,-0.058611,1.548142
12.500,0.663286,0.699129,0.800793,1.028041,0.932528,0.859451,0.860748,0.941494,1.114401,1.016441,0.882077,0.838965,0.865596,0.969933,0.909810,0.734679,0.670662,0.649078,0.695341,0.813534,0.845000,0.712615,0.667448,0.020036,-0.056208,1.718797,0.150000,0.000000,0.100837,-0.055612,1.548142
12.520,0.668834,0.695002,0.806201,1.025419,0.927584,0.863409,0.861219,0.928895,1.111890,0.998564,0.879124,0.837727,0.858076,0.965791,0.886786,0.741016,0.668179,0.647482,0.689556,0.787501,0.836969,0.720979,0.668157,0.019590,-0.053236,1.720092,0.150000,0.000000,0.100905,-0.052612,1.548142
